scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
winter,23,0,15,0.1272070777284639,0.0,-0.1272070777284639,0.12111120601820596,0.17564044194717737,0.17564044194719533,0.9999999999998977,-5.289961728696668e-05,True,0.0012108341054678378,0.08503774491643022,0.20668651270077443,7.35205,150.5,7.517191992503694,7.652663092045095,7.653911842503281,,
shoulder,0,0,15,0.0,0.16927805413444028,0.16927805413444028,0.0468455465958448,0.17564044194719494,0.17564044194719533,0.9999999999999978,-5.289961730453596e-05,True,0.0001590596953188668,0.2057167248245695,0.49999999999999994,6.51415,142.46,6.6428211382204125,6.462696342572472,6.463424750904511,,
shoulder,1,0,15,0.0,0.0063623392238648215,0.0063623392238648215,0.17548673860295047,0.17560203525557383,0.17564044194719533,0.9997813334378135,-1.4492925683423641e-05,True,0.004230992400792729,0.0272793850991437,0.06630327486111527,6.0021,133.73,6.11084061686081,6.105918164518417,6.104112130580913,,
shoulder,2,0,15,1.3364248504410589e-15,0.0,-1.3364248504410589e-15,0.1755875423298878,0.1755875423298878,0.17564044194719533,0.9996988186961894,2.609024107869118e-15,True,0.004389688558247166,0.020572246975474925,0.05000139632064058,5.789300000000001,122.25,5.890276214014047,5.892363972314258,5.89027621401639,,
shoulder,3,0,15,0.11503012313498445,0.0,-0.11503012313498445,0.13271864998426933,0.17563077544125538,0.17564044194719533,0.9999449642358401,-4.323311136497643e-05,True,0.0015150163076567745,0.02057167248245748,0.05000000000000128,5.6753,116.75,5.77224095934433,5.893378644775359,5.893768651031974,,
shoulder,4,0,15,0.1605722055242096,0.0,-0.1605722055242096,0.07117676348708732,0.17564044194719441,0.17564044194719533,0.9999999999999948,-5.2899617304008606e-05,True,0.000376705910574621,0.12970017582364138,0.3152397451744545,5.62685,114.38,5.722102135006586,5.891062682428008,5.891805535936533,,
shoulder,5,0,15,0.11472356680431212,0.0,-0.11472356680431212,0.13299649644671857,0.1756404419471936,0.17564044194719533,0.9999999999999902,-5.2899617303203694e-05,True,0.0015229218785720387,0.28203140524494885,0.6854848712117566,5.66865,116.86,5.765358237089774,5.886171140895372,5.886553380458625,,
shoulder,6,0,15,1.1505283591600492e-05,0.0,-1.1505283591600492e-05,0.17558754232988805,0.17558754270682694,0.17564044194719533,0.9996988208422734,-3.7693653753834155e-10,True,0.004389400935580888,0.39086177716668213,0.9500000000000001,5.827299999999999,124.3,5.929640531145821,5.931719624076408,5.929652678854598,,
shoulder,7,0,15,1.1505283591647088e-05,0.0,-1.1505283591647088e-05,0.17558754232988874,0.17558754270682764,0.17564044194719533,0.9996988208422773,-3.7693723142773194e-10,True,0.0043894009355809034,0.3908617771666822,0.9500000000000002,6.13605,132.21,6.24983359108182,6.251744974754735,6.249845776161637,,
shoulder,8,0,15,2.410122009950318e-16,0.0,-2.410122009950318e-16,0.17558754232988916,0.17558754232988916,0.17564044194719533,0.9996988186961971,1.2490009027033011e-15,True,0.004389688558247226,0.3908617771666822,0.9500000000000002,6.5245999999999995,143.59,6.653696362515698,6.655381922303119,6.653696362515715,,
