n_ess,run,gen,gbest_f,mean_f,std_f,worst_f,elapsed_s
1,7,11,-3077813.653211821,2029758.571375279,6401942.238275533,31005725.073934082,2.94945579999694
1,7,12,-3077813.653211821,850430.2702038476,4411725.911903595,12453736.14365087,2.9761661000011372
1,7,13,-3077813.653211821,1245546.4971886335,4946179.358954119,18560516.2947574,2.907956999999442
1,7,14,-3077813.653211821,1220612.5693946024,5405280.333868892,22305854.01896136,2.860740200001601
1,7,15,-3077813.653211821,2143076.614113721,6521138.689725694,22336549.055830687,2.8518602999974973
1,7,16,-3077813.653211821,1720021.0374607372,5562811.364973325,17807982.159118976,2.9187486000009812
1,7,17,-3077813.653211821,1161371.292643257,6466958.408408495,27912901.9387095,2.9511552000003576
1,7,18,-3077813.653211821,274650.2239153726,4590506.494110148,17117334.742105745,3.0195118000010552
1,7,19,-3077813.653211821,2577764.231897281,5194112.687862862,12639148.727063084,2.8746511999997892
1,7,20,-3077813.653211821,693382.2312991893,5279016.222102965,19146006.22100989,2.9086587999991025
1,7,21,-3077813.653211821,943349.0620561133,6780704.826075753,25288633.189548533,2.856327900000906
1,7,22,-3077989.251890043,1530454.8359916285,5889311.0826386595,20424091.6925448,2.868789600001037
1,7,23,-3077989.251890043,2070479.9184204629,5976520.488318317,17348780.408202507,2.91226689999894
1,7,24,-3077989.251890043,543082.2197498876,4843058.973098119,16856589.317489356,2.931513999999879
1,7,25,-3077989.251890043,-525448.4985812657,3590034.070661481,13783102.214900736,2.8720745999999053
1,7,26,-3077989.251890043,-14261.216223471798,3672603.594866234,10207864.245712562,2.9472311999998055
1,7,27,-3077989.251890043,14428.702295304276,3498018.4283496095,10131151.746595994,2.963567700000567
1,7,28,-3077989.251890043,1074508.782512498,5906506.701588008,21309454.23852403,2.9011327999978676
1,7,29,-3077989.251890043,-275469.1637633031,5244722.385440177,21313602.86708538,2.906343700000434
1,7,30,-3077989.251890043,-656042.5437378575,3267810.9146052445,10791218.042026194,2.913901199997781
1,7,31,-3077989.251890043,-1035808.4425692206,2677698.4100382943,9901259.63795652,2.9768680000015593
1,7,32,-3082177.3654010743,552305.0793056499,5134818.952012502,13130848.396335073,2.904528899998695
1,7,33,-3082177.3654010743,-127831.30166213299,6739648.098041541,31684844.82037202,2.9436126000000513
1,7,34,-3082177.3654010743,-1179078.6673259651,2913884.218279737,9818695.479754362,3.0091833000005863
1,7,35,-3082177.3654010743,-1352354.2919098164,3572402.123044039,14432513.714205768,3.0140724000011687
1,7,36,-3082177.3654010743,-1280550.6920497878,2361208.767654709,7653435.778148046,2.977976000001945
1,7,37,-3082177.3654010743,-1717991.2836551545,2009865.256785175,4040962.6702186316,2.990081200001441
1,7,38,-3083915.9407423194,-1754618.1313029155,2356770.218201952,7046639.661678083,2.98465909999868
1,7,39,-3085072.3564566243,-1592659.5112706898,2430540.2520040274,7342211.937053584,2.920558900001197
1,7,40,-3085072.3564566243,-2087322.944582865,1729381.968650016,4068421.4661538843,3.0173150999980862
1,7,41,-3085799.1890472937,-1140738.252287001,4499228.803176093,19981822.834484976,2.9433116000000155
1,7,42,-3085799.1890472937,-2160689.4683671882,1332113.7675083145,2391295.3743961714,2.9575201000006928
1,7,43,-3085799.1890472937,-1884722.856250531,2130208.2502816184,7669420.721564041,2.920238300001074
1,7,44,-3085799.1890472937,-1637514.0884690573,2999286.652615726,10776313.935365267,3.036326299999928
1,7,45,-3085799.1890472937,-1915942.1939198743,2354956.705258785,6807753.384874711,2.9754510000020673
1,7,46,-3087548.5954964776,-2268197.6330709187,1220420.301817396,1081561.1146319574,3.0212541000000783
1,7,47,-3087548.5954964776,-2248865.2351725893,1180043.8144122357,2118331.4568517655,2.939161199999944
1,7,48,-3087548.5954964776,-2335314.268911208,1194953.1889758536,1825638.485933058,3.0777177999989362
1,7,49,-3087548.5954964776,-1708974.590996947,2290348.2996188155,6398590.050441828,3.026658700000553
1,7,50,-3087548.5954964776,-1860324.8078707382,2919643.1057304763,12295139.048521448,3.0687677999994776
1,7,51,-3087548.5954964776,-1945352.7002756232,2629008.563241859,9543427.323780721,2.9700026999998954
1,7,52,-3087548.5954964776,-2509176.206163777,846800.42041688,640577.6457997564,2.976346100000228
1,7,53,-3087548.5954964776,-2079660.1154957954,2229457.983498835,8276520.022836589,2.956543000000238
1,7,54,-3087548.5954964776,-1980131.2953546615,2438617.1819337984,7521176.734680019,2.971741100001964
1,7,55,-3087548.5954964776,-2408378.1235691174,1615107.767569851,5122479.017563779,2.9664974000006623
1,7,56,-3087548.5954964776,-1765899.321413856,2853969.8167673284,9832791.709198445,2.9731710000014573
1,7,57,-3087548.5954964776,-2540282.63537348,953746.8162194813,520063.6603200165,2.9479717000031087
1,7,58,-3087548.5954964776,-2257861.7821731446,1998745.6695743387,6728624.937740089,2.9712947999978496
1,7,59,-3087548.5954964776,-2479045.4206193797,1447265.2500811405,4077304.693150591,2.9675037000015436
1,7,60,-3087548.5954964776,-2655117.9072422967,970751.0707566288,2037078.06366032,3.028991600000154
1,7,61,-3087548.5954964776,-2687493.178393436,884179.0884345897,589301.007119637,2.994799199997942
1,7,62,-3087548.5954964776,-2052153.4208602947,2233799.158457482,6915885.876367646,3.0015425000019604
1,7,63,-3087548.5954964776,-2637849.137890136,1109483.1704268553,2430490.391948253,2.988811999999598
1,7,64,-3087548.5954964776,-2819229.7428373047,846046.5086377165,1757052.794429103,2.986546100000851
1,7,65,-3087548.5954964776,-2593567.70140661,1609646.9086211957,6032309.356184009,2.976016199998412
1,7,66,-3087548.5954964776,-2516756.5461850343,1995638.5287705292,6828509.800394919,3.060120400001324
1,7,67,-3087548.5954964776,-2657964.616163978,1399341.5206634032,3030675.4796057884,2.9508064999972703
1,7,68,-3087548.5954964776,-2889855.9883164936,348995.1030301654,-1771152.8433920592,3.129915700003039
1,7,69,-3087548.5954964776,-2469435.3646142837,1891997.1424515452,7448310.691017242,3.0417359999992186
1,7,70,-3087562.712972183,-2762284.2161922147,1119680.9500087893,2782885.9309002794,3.0826374999996915
1,7,71,-3087649.7618828453,-3017373.4744995423,174670.14965623946,-2107287.813374467,2.9623224999995728
1,7,72,-3087649.7618828453,-2835002.4310153294,676845.7905362679,510157.24816844985,3.037232099999528
1,7,73,-3087838.948674636,-2859946.4642985035,766173.8138566657,1183162.862647215,2.9600878999990528
1,7,74,-3087838.948674636,-2689928.9781151395,1318857.1514326544,2726748.385784138,3.0110185999983514
1,7,75,-3087838.948674636,-2763009.504255061,1422122.5679643007,5093629.012077797,2.931724199999735
1,7,76,-3087838.948674636,-2856152.7043369524,634051.4954942658,206290.36753073335,3.009890900000755
1,7,77,-3087838.948674636,-2981325.093550736,268631.94446731696,-1891980.9461398628,3.0450330000021495
1,7,78,-3087838.948674636,-2971483.196925949,314093.9999212513,-1812979.8000067268,3.0751595000001544
1,7,79,-3087838.948674636,-3022660.5811121482,187546.71356890813,-2100249.400456216,3.0125714000023436
1,7,80,-3087838.948674636,-3018262.6047890456,200085.07861649894,-2104630.670097295,3.0003978999993706
1,7,81,-3087838.948674636,-3017781.823106664,204502.79790594007,-2107662.3998987805,3.0191328000000794
1,7,82,-3087861.607725229,-2974887.243942164,275987.57134317706,-2099080.632424889,3.0094520000020566
1,7,83,-3087861.607725229,-3044775.625407357,142978.0983334262,-2268368.1186654167,2.939775999999256
1,7,84,-3087861.607725229,-3030333.6203845283,209916.6734699849,-1902929.4322799277,2.995175299998664
1,7,85,-3087861.607725229,-3053068.2541050417,118734.39361108928,-2410863.9571181852,2.9849849000020185
1,7,86,-3087861.607725229,-2976437.1778171156,293940.7871284317,-2037813.5928674154,2.9411632000010286
1,7,87,-3087861.607725229,-3069672.631038259,34580.25448232612,-2919097.992317818,2.992077099999733
1,7,88,-3087863.343565963,-3080315.9367946424,12950.082683474237,-3035769.4318042453,2.9760189999979048
1,7,89,-3087863.343565963,-2994113.56019566,462446.63438223366,-421069.4628295861,3.064370100000815
1,7,90,-3087863.343565963,-3040799.8658749526,173606.84104847067,-2091411.8428675663,3.0181239000012283
1,7,91,-3087868.6715637,-2808713.5839548493,1049488.5883687318,2698332.815956519,3.0465884000004735
1,7,92,-3087868.6715637,-2981553.2420110023,296518.55813554727,-1949385.2909600325,2.987632800002757
1,7,93,-3087868.914385436,-2954607.0707748616,701022.0802301782,948075.0662954412,2.9916450999990047
1,7,94,-3087872.005127717,-3043814.449651868,168885.12214782205,-2134847.6322543155,3.012509100000898
1,7,95,-3087872.005127717,-2999460.2768218005,325095.1414764343,-1456407.996112967,3.0199399999983143
1,7,96,-3087872.005127717,-3073141.8071697387,38464.31060793943,-2887050.980235772,2.9563822999989497
1,7,97,-3087873.8526861668,-3074592.992382418,29575.649384427143,-2957282.427778991,3.048616000000038
1,7,98,-3087874.825553123,-2932628.9707876127,648219.9770953864,543749.4419143237,2.9857268999985536
1,7,99,-3087875.145300327,-3080285.0402099667,21987.810421440696,-2981325.8204102814,2.984084099996835
1,7,100,-3087877.7520135846,-3080598.345075219,22312.210137432445,-2959651.1846991666,3.017928999997821
1,8,0,693751.2283730134,152265042.98478413,272354640.86616635,1528248875.9806092,2.9071678000000247
1,8,1,-1622205.1055543385,101686882.98266098,259901223.2590996,1526630626.4116619,2.995038900000509
1,8,2,-1622205.1055543385,30465684.071202923,35419110.06508367,96805777.92904644,2.9748361999991175
1,8,3,-1622205.1055543385,14976693.61484767,21882104.606713448,73107504.31883633,2.76069809999899
1,8,4,-1622205.1055543385,3350773.197224167,5706526.491734576,29881440.583215367,2.71585849999974
1,8,5,-2183911.3806542754,1437443.345633835,1520338.7013920704,3276005.8663521516,2.597990199999913
1,8,6,-2655941.2298406325,1458739.0557153863,3787843.3074759715,15406999.622737566,2.7361836999989464
1,8,7,-2655941.2298406325,2345475.8824735694,4921521.875038986,15606823.634689063,2.668677799996658
1,8,8,-2655941.2298406325,1843462.5480885035,4233397.984317311,14536640.45347248,2.723096000001533
1,8,9,-2655941.2298406325,625534.8949354123,2349240.6179894805,6931498.472876771,2.7768998999999894
1,8,10,-2799235.4254629016,851927.9953232721,4891076.509291848,15895939.105617717,2.860989200002223
1,8,11,-3086331.7636336274,1542997.4912570112,6029436.490189872,17915979.696644068,2.941880399997899
1,8,12,-3086331.7636336274,-90482.79079889,3202442.92984798,12118585.217952045,2.8745327000033285
1,8,13,-3086331.7636336274,876826.7256760864,3874090.3890982857,13001238.680320133,2.8523934000004374
1,8,14,-3086331.7636336274,-455963.4761454188,2743669.667340919,8447270.68552037,2.853468699999212
1,8,15,-3086331.7636336274,2175888.688667416,5952070.074678168,17522380.03791082,2.9574581000015314
1,8,16,-3086331.7636336274,-287645.46944686497,3189441.3389496314,11250974.605749944,2.9289717999999993
1,8,17,-3086331.7636336274,-217349.01136511512,3798883.9600167214,15021950.821911015,2.936760000000504
1,8,18,-3086331.7636336274,827621.8452674951,4822714.266586494,14967682.315923246,2.9802127000002656
1,8,19,-3086331.7636336274,1490335.9201381376,7271683.162349866,29412186.529151898,2.8914656000015384
1,8,20,-3086331.7636336274,-25010.169414213917,4179718.0839514104,13108261.160646453,2.9305282999994233
1,8,21,-3086331.7636336274,-317304.83585714933,3369236.4214424314,13980447.719460232,3.021009000000049
1,8,22,-3086331.7636336274,501738.9627135056,4574436.138241479,14038773.395250995,2.9178318999984185
1,8,23,-3086331.7636336274,1419813.700018518,5582710.796784713,17885542.266152512,2.9496068000007654
1,8,24,-3086331.7636336274,-223785.46424142062,4498915.522122146,18650856.28112152,2.962563900000532
1,8,25,-3086331.7636336274,165186.21339790506,4528430.336858621,14789437.776569359,2.9310454000005848
1,8,26,-3086331.7636336274,-1039920.7820021582,2656272.0753674144,8756905.118386539,2.9285479999998643
1,8,27,-3086331.7636336274,-93448.48462165621,4180544.3012493365,16191930.6903426,2.9642882000007376
1,8,28,-3086331.7636336274,-1732111.2620329252,1832325.0474057165,4509691.491560113,2.9848407999998017
1,8,29,-3086331.7636336274,286360.18025073427,4294403.787392675,10387730.14210839,2.9625961999990977
1,8,30,-3086331.7636336274,-779695.6925518638,3275000.1956525473,9054897.277380865,3.0005746000024374
1,8,31,-3086331.7636336274,-1613489.2957982647,1851242.1237471693,3906950.0547711067,2.972982700001012
1,8,32,-3086331.7636336274,-442613.27718230744,3445268.2179021,11770020.653615206,2.9635531999992963
1,8,33,-3086331.7636336274,161634.1504455494,4451573.541815386,13013544.134403361,2.868959300001734
1,8,34,-3086331.7636336274,-494126.3310874468,3514733.7594260653,9952585.249013526,2.985972900001798
1,8,35,-3086331.7636336274,-1333765.304857885,2750068.75228153,10082831.46573618,2.978019800000766
1,8,36,-3086331.7636336274,-1155039.4803958973,3230582.0251012733,11912250.48084836,3.05755439999848
1,8,37,-3086331.7636336274,-1494627.9768573735,2358206.8232367304,9892416.514101256,2.983057599998574
1,8,38,-3086331.7636336274,-1249640.8470716793,3373665.272519027,10465390.962113826,2.942199000000983
1,8,39,-3086331.7636336274,-1549189.0158886802,3513555.9923823155,16743827.042238187,2.990914400001202
1,8,40,-3086331.7636336274,-1578041.2406956349,1817932.1407522624,3441513.3265942745,3.0652028000004066
1,8,41,-3086331.7636336274,-1543968.5940966632,2355529.9922413966,7752385.060813768,2.9543986999997287
1,8,42,-3086331.7636336274,-2128751.6076020133,1578740.4066041242,3944171.8755268287,2.995876099997986
1,8,43,-3086331.7636336274,-1249074.8703878329,2934282.0925606303,7758879.871812593,2.9524834000003466
1,8,44,-3086331.7636336274,-2005471.8980639763,2082252.3458923416,7809602.338721196,2.9514392000019143
1,8,45,-3086331.7636336274,-1807386.4258469415,1736440.381730767,3583858.7881090455,3.0078033999998297
1,8,46,-3086331.7636336274,-1441656.4250019041,2871286.481023832,10129002.079411775,2.994863299998542
1,8,47,-3086331.7636336274,-980503.0865139996,3718306.9025207744,13127322.860817462,2.952398400000675
1,8,48,-3086331.7636336274,-2073903.107105949,1472937.1855285093,3403091.7931465865,3.0183825999993132
1,8,49,-3086331.7636336274,-1613651.3729663584,2597642.4290821063,8950010.246528748,2.9477688999977545
1,8,50,-3086331.7636336274,-2477414.927058302,1046011.267213355,581678.0499994709,2.968543499999214
1,8,51,-3086331.7636336274,-1626343.6109145256,2732234.4519213033,10158125.473356362,2.958580800001073
1,8,52,-3086331.7636336274,-1837004.5993670872,2404527.585346495,7224303.41070658,3.0345388000023377
1,8,53,-3086331.7636336274,-1939549.8555908757,2487826.0583804115,10635218.430789486,2.8900540999966324
1,8,54,-3086331.7636336274,-2501287.8855042737,1020865.5638200234,570538.475898109,2.973095999997895
1,8,55,-3086331.7636336274,-1451357.0046066744,3047619.204045806,10843993.034828238,2.934798400001455
1,8,56,-3086331.7636336274,-2389093.3517934503,2154324.81125831,9038880.987261273,3.01807270000063
1,8,57,-3086331.7636336274,-2700008.214087704,634416.9489699582,96699.905332366,2.956930899999861
1,8,58,-3087085.587066315,-2417786.951326162,1144826.117625084,2240814.77979541,2.9901276000018697
1,8,59,-3087085.587066315,-2266193.571000657,1770788.8111970993,5175320.819384542,2.9741383000000496
1,8,60,-3087085.587066315,-2909052.152201711,310942.50900246936,-1779329.213257037,3.0659051000002364
1,8,61,-3087085.587066315,-2726056.264414914,927346.9703816413,1181640.199222343,2.947927000001073
1,8,62,-3087648.802520236,-2591100.2664445564,1185699.7990504343,1846676.6205006782,2.990194199999678
1,8,63,-3087648.802520236,-2738758.2639223775,679249.4067842589,490793.8214881848,2.9459485999977915
1,8,64,-3087648.802520236,-2848318.0577119873,540266.9802552506,-402786.9949651025,3.008825600001728
1,8,65,-3087648.802520236,-2720976.8691271087,1216278.167430297,3481626.93775793,3.0294934999983525
1,8,66,-3087648.802520236,-2603212.530293924,1481136.135946307,4885771.146216096,3.002987399999256
1,8,67,-3087697.9420931395,-2995314.504272524,200494.03013742063,-2144774.520626221,3.0525459999989835
1,8,68,-3087697.9420931395,-3002145.356841255,190585.42925064577,-2136484.0960353613,2.9797256000019843
1,8,69,-3087697.9420931395,-2645780.4044900043,1766251.3814038723,6569387.08268666,3.0365331000029983
1,8,70,-3087697.9420931395,-2878899.0561108906,659777.8582876252,534014.9239261185,2.9952032000001054
1,8,71,-3087697.9420931395,-2970466.0228430172,274602.502604988,-2097501.4680828676,3.006036099999619
1,8,72,-3087697.9420931395,-2978382.2082964433,278145.14042831055,-2107677.503699884,3.012324200000876
1,8,73,-3087697.9420931395,-3025029.352477475,181022.14363243684,-2094295.3421135712,3.025358299997606
1,8,74,-3087697.9420931395,-3035688.1231430992,171376.94972957348,-2105371.34957253,3.1482854999994743
1,8,75,-3087697.9420931395,-3031868.2291582488,180440.80676482824,-2101444.2336570174,2.973171800000273
1,8,76,-3087697.9420931395,-3034148.4994459758,178795.83578869197,-2135328.869991472,3.006626200000028
1,8,77,-3087819.477922093,-3013580.4800198805,236493.8801896814,-2104702.853015544,2.985903500000859
1,8,78,-3087819.477922093,-3017423.3106395407,227570.89783032468,-2134541.421903033,3.031415299999935
1,8,79,-3087819.477922093,-3045427.960295177,170369.31186500803,-2107579.0184112974,2.9368044000002556
1,8,80,-3087823.448629344,-3069943.604798462,45235.49362897177,-2857419.9413030054,2.9912643999996362
1,8,81,-3087823.448629344,-2973439.8210262554,327295.06574137724,-1676190.5781157315,3.0153905999977724
1,8,82,-3087823.448629344,-3042801.8859694186,174654.60122931242,-2105061.352946004,3.106772400002228
1,8,83,-3087832.816785123,-3012853.9291902864,268003.49646654224,-1857623.3724484127,3.0801006000001507
1,8,84,-3087843.853311347,-3052434.154057549,163128.21365114683,-2145256.581901718,3.0165113999973983
1,8,85,-3087844.657449024,-3002051.9609516193,249046.77204512907,-2104756.504999101,3.03767809999772
1,8,86,-3087844.657449024,-3071067.816857285,57072.841121136924,-2759648.249516271,3.0286911000002874
1,8,87,-3088002.096612038,-3051276.1144273235,165602.56237760943,-2134196.3388494607,2.940764799997851
1,8,88,-3088002.096612038,-3076972.878067963,12073.283013500592,-3018097.454362778,3.0226288000012573
1,8,89,-3088124.605035251,-2928580.8737368076,350709.72840438545,-2092052.242649233,2.9568050999987463
1,8,90,-3088124.605035251,-2926875.4311199626,353555.75718234637,-2104324.9318538606,2.9914601999989827
1,8,91,-3088407.155470917,-2987990.886754051,283566.9912092174,-2105075.6615684833,2.9907767999975476
1,8,92,-3088407.155470917,-2959026.1545101777,316963.32724314264,-2105159.4828088097,3.042659200000344
1,8,93,-3088407.155470917,-3048819.6946042217,170267.93166926486,-2102158.52507909,2.9472819000002346
1,8,94,-3088407.155470917,-3080590.6200865353,4849.023818082976,-3066066.3828326017,3.018566599999758
1,8,95,-3088407.155470917,-2961102.9961518664,317460.7532367187,-2102018.186697226,2.969828500001313
1,8,96,-3088674.817869654,-3081405.741278379,6312.584905284214,-3066634.9083728734,3.040156399998523
1,8,97,-3088674.817869654,-3082168.462533828,5336.27313824939,-3069199.5238724966,2.975398499998846
1,8,98,-3088674.817869654,-3049729.6836345424,169527.69426613714,-2106813.615150625,3.019727900002181
1,8,99,-3088674.817869654,-3081377.423151404,8202.338941550537,-3050638.085017357,2.962682599998516
1,8,100,-3088674.817869654,-3051003.875017929,169523.00358327298,-2108004.7743458916,3.0301432000014756
1,9,0,-1316663.7499170285,63052961.77702437,56865218.69879166,209239674.92967707,2.951793299998826
1,9,1,-1316663.7499170285,42066487.72614435,39508984.20413241,134640425.05301598,2.940499500000442
1,9,2,-1316663.7499170285,24306965.308790147,30945069.06830493,101922933.33210678,2.8404823999990185
1,9,3,-1317749.1804037038,13020800.438018577,19879836.204885706,69550045.83402121,2.7400507999991532
1,9,4,-1317749.1804037038,3059405.1781715527,7160745.640920353,35441169.42767076,2.697520699999586
1,9,5,-1965023.9734545955,1981338.4514987916,3821435.674930726,19543169.713104304,2.6438383999993675
1,9,6,-1965023.9734545955,1721321.6452308018,3173984.923307739,13083435.568808464,2.5591280000007828
1,9,7,-1965023.9734545955,2075183.2781345649,4553140.687298896,16088318.080629252,2.5569168999973044
1,9,8,-1965023.9734545955,1677928.0672357462,3472340.544393544,11114261.857260544,2.640160000002652
1,9,9,-2264775.227313064,1301357.0991431926,3783955.907121591,16623981.109615553,2.8143058999994537
1,9,10,-2264775.227313064,1173356.8747497804,5301206.634134438,25332841.505269416,2.8491240000003017
1,9,11,-2264775.227313064,2431420.0304203215,5541517.37285702,17512989.229668878,2.8570128999999724
1,9,12,-2264775.227313064,313116.6051034302,3501937.928576745,13147154.278290233,2.797156600001472
1,9,13,-2264775.227313064,1358239.3502762204,4052161.7054047473,14492232.857028525,2.8389980000029027
1,9,14,-2276623.5206486657,1169667.3882565922,3815493.042406066,13529352.225984575,2.902806599999167
1,9,15,-2276623.5206486657,1198742.030909202,3733920.0491192997,14262383.878125418,2.846997000000556
1,9,16,-2276623.5206486657,1522380.6907761635,4862856.923060437,16388789.987455314,2.877818799999659
1,9,17,-2276623.5206486657,799585.1611117298,3450039.9945709407,10553608.009437807,2.944489600002271
1,9,18,-2276623.5206486657,541730.3142477567,4509401.27813369,14028647.38325122,2.9597419000019727
1,9,19,-2276623.5206486657,811493.4256672233,4542886.614295517,18147078.3506094,2.954867899999954
1,9,20,-2276623.5206486657,927238.8317054512,5071468.049408114,23323863.66058931,2.9151481999979296
1,9,21,-2302195.3959955852,1414330.2087932336,5924792.900912034,25252479.1446023,2.9056751999996777
1,9,22,-2344770.2901086416,842329.3544995585,4052743.8461034065,14478552.33831062,2.8813962999993237
1,9,23,-2465936.5910980348,-202632.08571496152,3097014.796798197,12991978.996133246,2.920862999999372
1,9,24,-2574044.6213272028,-729139.9156722092,2149965.1025311397,6911436.243393771,2.995309100002487
1,9,25,-2699638.3113981187,-640369.0029798509,3884842.6043673004,19306478.148171,2.9581106000005093
1,9,26,-2771990.2605305444,969329.0937944194,4031453.5292909606,10749978.366512088,2.9012293000014324
1,9,27,-2903342.377581477,-474673.5727097704,3192156.0307834297,12821153.386178333,2.82906599999842
1,9,28,-2944478.4820906874,-1578031.500737838,1449838.1337077597,2759210.4828380244,3.0365084999975807
1,9,29,-2944478.4820906874,937524.76190672,6079422.138819951,22476431.206817403,2.952657800000452
1,9,30,-3050673.6803575624,669164.011651525,5645982.451927446,16741405.941473234,2.9496111999978893
1,9,31,-3050673.6803575624,621544.2797286054,4245230.226748701,14755823.831899118,2.8371984000004886
1,9,32,-3050673.6803575624,193295.8087296448,4181737.563241679,13713803.60277527,2.9494307999993907
1,9,33,-3050673.6803575624,1181133.6616698087,6378137.388859275,25769185.815793935,2.9507236999997986
1,9,34,-3050673.6803575624,-366676.944476743,3252741.931291354,11158527.499814855,2.9325919000002614
1,9,35,-3050673.6803575624,675434.7807796064,4477216.63774584,13118392.449106572,2.9207320000023174
1,9,36,-3067813.7028724197,-1023616.3505647439,3046390.2852438837,8579994.244473003,3.0275827999976173
1,9,37,-3073105.210500296,570492.2150118815,5165577.591263519,20591502.6536533,3.0034391000008327
1,9,38,-3073105.210500296,-170882.07723895772,4201224.242966161,12857572.615369013,2.992325499999424
1,9,39,-3078905.4207392167,-211166.0887508262,4512135.818470379,14167049.730830487,3.04908400000204
1,9,40,-3079616.9783072863,-519582.34490021743,4287564.423559855,14575482.675184483,2.9970640999999887
1,9,41,-3086974.922556799,-870776.3362172842,3059937.9384556864,10215339.60517905,2.919747500000085
1,9,42,-3086974.922556799,-566040.898615443,4477776.277312355,16256343.03864581,2.9669557999986864
1,9,43,-3086974.922556799,-1029128.5626410547,2933407.5488833957,8233279.502297109,2.9975271000002977
1,9,44,-3086974.922556799,-679866.1125791834,3955824.6011917605,13004236.786218254,2.963433500000974
1,9,45,-3086974.922556799,-805033.0547219609,3843551.5228071366,14610206.731198406,2.9399831000009726
1,9,46,-3086974.922556799,-1358525.6601513887,2799179.594453318,10520583.03410171,2.9629439000018465
1,9,47,-3087143.025629634,-1461910.962059316,2320440.4534259047,5989140.386394814,3.0405446000004304
1,9,48,-3087143.025629634,-638025.2444282239,4256077.4362214655,14119933.989008488,2.8845054999983404
1,9,49,-3087143.025629634,-1272822.6234363937,2839945.4434238537,10003696.316637376,2.990206999998918
1,9,50,-3087143.025629634,-889061.1703040163,4683429.079028934,20161263.697024286,2.938939700001356
1,9,51,-3087400.8248494007,-2108999.2744672303,1836441.1303133548,4465678.791036146,3.009519999999611
1,9,52,-3087405.2636428066,-1735356.0842143437,2213601.574498014,8338274.888768572,2.894755000001169
1,9,53,-3087405.2636428066,-1897619.8347454274,2527769.596162359,10050031.074756924,3.0044362999979057
1,9,54,-3087483.625089241,-2452041.4567425405,1714008.0112383885,6634458.797876282,2.994260600000416
1,9,55,-3087483.625089241,-1980716.7416192594,2129133.956842428,6904708.41427109,3.0162846999992325
1,9,56,-3087483.625089241,-2106719.1789108287,1790351.6458027011,3379401.3575201137,2.9807266000025265
1,9,57,-3087483.625089241,-2571014.961517413,878710.7632784978,671998.2436039592,2.9488577999982226
1,9,58,-3087483.625089241,-2231915.5444368618,2017129.1186231505,6932600.1115988605,3.0232574000001478
1,9,59,-3087517.581745293,-2008091.129834304,2229522.863380668,6005694.832981642,3.024639400002343
1,9,60,-3087517.581745293,-2387135.741426505,1641415.648952523,5252090.670252189,3.014280299998063
1,9,61,-3087602.792086486,-2367572.1440090938,1482910.5857294835,2948506.8811817206,2.9754570000004605
1,9,62,-3087602.792086486,-2465771.341146143,1134932.5214304891,1121653.9150186777,2.9557755000023462
1,9,63,-3087618.5124092363,-2290870.8304285742,2421296.6458295877,9018779.925888512,3.0352499000000535
1,9,64,-3087626.7987739295,-2294846.7642609673,2635345.621259338,11281882.593022052,2.950482500000362
1,9,65,-3087715.8528584037,-2428191.1341678663,1340964.14884774,2635229.373946389,3.002383099999861
1,9,66,-3087715.8528584037,-2056250.3345419848,2612592.6749723176,9777600.913892565,2.9206500000000233
1,9,67,-3087741.7942306753,-2812598.848738308,937327.4709988831,2267061.656271182,3.004483699998673
1,9,68,-3087741.7942306753,-2913840.5000781706,289157.56205593265,-2065076.6753490344,2.943251599997893
1,9,69,-3087741.7942306753,-2664825.719315486,721857.4191783954,-350990.63888105005,3.0077244999993127
1,9,70,-3087779.207599966,-2779410.1726498296,779076.2355323335,503034.2881222293,2.997798699998384
1,9,71,-3087779.207599966,-2857484.63141011,674660.5815424821,597476.8312623174,3.0201428000000305
1,9,72,-3087779.207599966,-2692537.552279248,1053509.63587787,1885788.59819597,2.984094899999036
1,9,73,-3087788.0873032585,-2683491.750859216,1484538.621180091,5452669.423422374,3.000714900001185
1,9,74,-3087798.803347135,-2956694.5875483346,302660.1159321166,-1726854.0404457524,3.0119615999974485
1,9,75,-3087798.803347135,-2883632.741542759,553490.2441104015,-140326.6678688717,2.985735599999316
1,9,76,-3087798.803347135,-2614945.7488432843,1228455.2105207688,3267736.0600102954,3.0092043000004196
1,9,77,-3087798.803347135,-2853036.131701992,747299.1260042831,1018664.0747736059,3.001022499996907
1,9,78,-3087832.8892174345,-2980583.643818467,253491.71269140116,-1990221.5598111898,3.108569299998635
1,9,79,-3088174.3899811916,-2872155.953571914,644552.7344943004,279357.1355650909,2.965409800002817
1,9,80,-3088524.5187726934,-3042243.0090011563,99673.82447348585,-2562693.822021555,3.0222981000006257
1,9,81,-3088524.5187726934,-2946686.265326478,384325.4973492859,-1268485.4052838068,3.02947050000148
1,9,82,-3088524.5187726934,-2993764.781336016,275295.7385855622,-1842528.5204369351,3.0275756000010006
1,9,83,-3088524.5187726934,-3056689.7255613506,67646.50313841861,-2785528.316535892,2.983836199997313
1,9,84,-3088524.5187726934,-3024652.25059691,188294.25942462034,-2137782.8152559567,2.9985398999997415
1,9,85,-3088524.5187726934,-3072972.2542745774,25475.923352433932,-2949416.192168709,2.969077300000208
1,9,86,-3088579.354703307,-2978063.144409141,289686.54847587366,-2062009.733805973,3.0002782000010484
