point_id,b,S,E,scenario,t,n_feasible,matrix_rank,n_unique_p,n_unique_q,A_P,A_Q,B_PP,B_QQ,B_PQ,relative_max_residual,rmse_mw,lambda_min_cost,lambda_max_cost,lambda_min_over_lambda_max_pct,is_psd_cost
P4_normal,15,0.176,0.412,shoulder,19,37,5,9,17,-0.06454244158522726,-0.037522040435752,0.019002389676406214,0.02523909296505048,0.001064875427775419,0.006554736497385453,2.942254504064076e-05,0.018957261133210727,0.02528422150824597,74.97664552190454,True
P4_normal,15,0.176,0.412,shoulder,20,37,5,9,17,-0.0640212593484542,-0.037219803868108754,0.01898095879160262,0.02516788527833134,0.001050399975051991,0.00655714067563197,2.9186730617202966e-05,0.018936691985242556,0.025212152084691408,75.1093834498196,True
P4_normal,15,0.176,0.412,shoulder,21,37,5,9,17,-0.062040106073381215,-0.036070813308603816,0.01889975494544808,0.024897309766381197,0.0009956288066680016,0.006566675167710752,2.829036423166729e-05,0.018858715726956354,0.024938348984872922,75.62134822315485,True
P4_normal,15,0.176,0.412,shoulder,22,37,5,9,17,-0.05983951646435794,-0.03479435651233308,0.018810039211999578,0.024596959498338834,0.0009352616774495823,0.006578059964155742,2.7294764210613946e-05,0.018772494373693115,0.024634504336645296,76.20406774642471,True
P4_normal,15,0.176,0.412,shoulder,23,37,5,9,17,-0.05838817026779362,-0.03395238323505965,0.01875114637533393,0.02439898364853704,0.0008957185420044866,0.006586072017667615,2.663816907989779e-05,0.018715852814009587,0.024434277209861383,76.59671146914913,True
P4_normal,15,0.176,0.412,summer_peak,0,37,5,9,17,-0.06854475952057824,-0.03984261503982368,0.01916791573372976,0.025786300783301006,0.0011769659712084907,0.0065375757261297044,3.12335202802417e-05,0.019115997223389834,0.025838219293640934,73.9834158311927,True
P4_normal,15,0.176,0.412,summer_peak,1,37,5,9,17,-0.06088615576607967,-0.035401446900268155,0.01885271655819882,0.024739607830641972,0.000963882028955497,0.006572551281461841,2.7768616840792992e-05,0.018813522532170248,0.024778801856670547,75.92587664647546,True
P4_normal,15,0.176,0.412,summer_peak,2,37,5,9,17,-0.05797090607328967,-0.0337102965581885,0.018734257344311896,0.0243420785743644,0.0008843895828241563,0.0065884557022684725,2.6449411177247338e-05,0.018699603010176535,0.02437673290849976,76.71086638380608,True
P4_normal,15,0.176,0.412,summer_peak,3,37,5,9,17,-0.05616071342568719,-0.03265998036317637,0.018661190206719018,0.02409531122021981,0.0008354471487986084,0.0065992330378921655,2.563051746035285e-05,0.018629267122766906,0.02412723430417192,77.2126091532408,True
P4_normal,15,0.176,0.412,summer_peak,4,37,5,9,17,-0.05506736424547382,-0.03202552229414797,0.01861722462427883,0.02394633053407818,0.0008060475915245731,0.006606110748600991,2.5135935594682557e-05,0.01858691754024972,0.023976637618107286,77.52095117045428,True
P4_normal,15,0.176,0.412,summer_peak,5,37,5,9,17,-0.05495734803534447,-0.03196167817730338,0.0186128075738043,0.02393134244365913,0.0008030960475381051,0.00660681902575754,2.5086170187180978e-05,0.018582661670128245,0.023961488347335188,77.55220126881169,True
P4_normal,15,0.176,0.412,summer_peak,6,37,5,9,17,-0.05605026533372246,-0.03259589111573329,0.018656742995300776,0.024080259531171086,0.000832471741423646,0.0065999147018971985,2.5580553872130637e-05,0.018624984322558893,0.02411201820391297,77.2435727488642,True
P4_normal,15,0.176,0.412,summer_peak,7,37,5,9,17,-0.05955050915572783,-0.034626699889439734,0.018798297806967228,0.024557523530524136,0.0009273702989387525,0.00657962328342929,2.716403074262968e-05,0.01876120462398246,0.024594616713508908,76.28175239534279,True
P4_normal,15,0.176,0.412,summer_peak,8,37,5,9,17,-0.06548300076449966,-0.03806743123074781,0.019041173032249947,0.025367569403444222,0.0010910692501518299,0.0065505121899104195,2.9848285752667137e-05,0.018994475458087627,0.025414266977606542,74.73941890523291,True
P4_normal,15,0.176,0.412,summer_peak,9,37,5,9,17,-0.07341540801491642,-0.04266567607304494,0.019371750725400053,0.02645294257871341,0.00131559980409518,0.006519419197226797,3.343814531078289e-05,0.019311163481626255,0.026513529822487208,72.83512836999797,True
P4_normal,15,0.176,0.412,summer_peak,10,37,5,9,17,-0.07842036176480133,-0.04556563106981219,0.019583591674827146,0.027139380907299296,0.0014606115219455776,0.006503218979983065,3.570266358775512e-05,0.01951365128473881,0.02720932129738763,71.71678805017572,True
P4_normal,15,0.176,0.412,summer_peak,11,37,5,9,17,-0.08032872303918244,-0.04667108433887215,0.019665083350383604,0.02740136251322671,0.0015165882006582115,0.006497617756067346,3.65662419392223e-05,0.0195914576211919,0.027474988242418414,71.30651867193451,True
P4_normal,15,0.176,0.412,summer_peak,12,37,5,9,17,-0.08044904350823776,-0.046740776787124225,0.019670235060686193,0.027417884066605773,0.0015201301758066,0.006497274399275409,3.6620694176013714e-05,0.019596374771570873,0.027491744355721093,71.2809435371198,True
P4_normal,15,0.176,0.412,summer_peak,13,37,5,9,17,-0.078968593342811,-0.04588322558550396,0.0196069490779449,0.027214649801996497,0.0014766536752752468,0.006501576501311057,3.595068356891701e-05,0.019535956979191194,0.027285641900750203,71.59793803001594,True
P4_normal,15,0.176,0.412,summer_peak,14,37,5,9,17,-0.08260323187312173,-0.04798842690210443,0.019762742949849896,0.027713764024536576,0.0015837998698194772,0.006491312697352022,3.759566728618486e-05,0.019684639107477524,0.02779186786690895,70.8287733726437,True
P4_normal,15,0.176,0.412,summer_peak,15,37,5,9,17,-0.08451921293902323,-0.049097957622039334,0.019845425535222616,0.02797710709315678,0.0016408355945663616,0.006486283468311984,3.846280058109929e-05,0.01976347815638672,0.028059054471992674,70.43529630021483,True
P4_normal,15,0.176,0.412,summer_peak,16,37,5,9,17,-0.08564019926798266,-0.04974704205725188,0.019893984355063277,0.028131249235401716,0.0016743833358609655,0.006483454427816999,3.8970155823588754e-05,0.019809757879438807,0.028215475711026186,70.20883887382927,True
P4_normal,15,0.176,0.412,summer_peak,17,37,5,9,17,-0.08750448662854128,-0.050826406459222616,0.019975038557731743,0.028387715467716925,0.0017304668621953082,0.0064789234824479906,3.981394363906357e-05,0.019886972270709617,0.028475781754739048,69.83819598701606,True
P4_normal,15,0.176,0.412,summer_peak,18,37,5,9,17,-0.0875250399077796,-0.050838287537056985,0.019975976657028563,0.02839047386852264,0.0017310871957554874,0.006478884209761412,3.982344678283952e-05,0.01988786654080749,0.028478583984743715,69.8344642116393,True
P4_normal,15,0.176,0.412,summer_peak,19,37,5,9,17,-0.08679628709698999,-0.05041639765014882,0.019944204107432,0.028290273026534606,0.0017091191889831367,0.006480619761260512,3.949340529418226e-05,0.019857603758558967,0.02837687337540764,69.97812442497009,True
P4_normal,15,0.176,0.412,summer_peak,20,37,5,9,17,-0.08582404674968892,-0.0498534903204733,0.019901961051598457,0.028156534329529168,0.0016798978728569045,0.006482998103710085,3.905336538080332e-05,0.019817358658788496,0.02824113672233913,70.17195820985737,True
P4_normal,15,0.176,0.412,summer_peak,21,37,5,9,17,-0.08249210974385933,-0.047924073105855954,0.019757957543903193,0.027698498813136633,0.0015805036899320599,0.006491611667144737,3.754536684825281e-05,0.01968007466233848,0.02777638169470134,70.85182972587347,True
P4_normal,15,0.176,0.412,summer_peak,22,37,5,9,17,-0.07752549900816846,-0.04504721051178666,0.019545454937552696,0.027016542097739533,0.0014344279615202266,0.00650592158887382,3.529746368170831e-05,0.019477226477555523,0.027084770557736705,71.91209700682472,True
P4_normal,15,0.176,0.412,summer_peak,23,37,5,9,17,-0.07281908622843009,-0.04232012983828695,0.01934652384405369,0.02637136271907284,0.0012984319523744459,0.006521452808795005,3.316758217046068e-05,0.019287028992455556,0.02643085757067097,72.97163529743897,True
P4_normal,15,0.176,0.412,winter_peak,0,37,5,9,17,-0.06977878039367132,-0.04055796952985623,0.01921929437395936,0.025955151802187975,0.0012118586849367285,0.006532710067373073,3.179193134824069e-05,0.019165221598971157,0.02600922457717618,73.68624751615691,True
P4_normal,15,0.176,0.412,winter_peak,1,37,5,9,17,-0.06477965620957121,-0.03765958613124073,0.019012135963887938,0.025271432951424325,0.0010714244515819885,0.006553639904777651,2.9529798904979228e-05,0.018966617173337478,0.02531695174197478,74.91666993183611,True
P4_normal,15,0.176,0.412,winter_peak,2,37,5,9,17,-0.06234109764559585,-0.03624538732925799,0.01891206611361412,0.024938405931059723,0.0010039241717421862,0.006565184982555665,2.8426547092586452e-05,0.01887054146567751,0.02497993057899633,75.54280988092205,True
P4_normal,15,0.176,0.412,winter_peak,3,37,5,9,17,-0.0608955213508458,-0.035406921234275704,0.018853027658686978,0.024741064820955238,0.0009641685198986047,0.006572486644430028,2.7772517438052598e-05,0.01881381801527075,0.024780274464371466,75.9225570415729,True
P4_normal,15,0.176,0.412,winter_peak,4,37,5,9,17,-0.060128821768225926,-0.03496218111888971,0.018821804316066833,0.024636435001112914,0.0009431697304423392,0.006576512087891086,2.7425646893611465e-05,0.018783805619989654,0.024674433697190093,76.12659261204742,True
P4_normal,15,0.176,0.412,winter_peak,5,37,5,9,17,-0.06043711994748801,-0.03514101905952167,0.018834352100274378,0.024678504886356548,0.0009516063535499816,0.006574880250325528,2.7565126199839212e-05,0.018795867885964695,0.024716989100666234,76.04432647283103,True
P4_normal,15,0.176,0.412,winter_peak,6,37,5,9,17,-0.062143535621708254,-0.03613080267793919,0.0189039839776282,0.024911431804074447,0.000998478293115064,0.006566161232350239,2.833715877536748e-05,0.01886277815893239,0.02495263762277026,75.5943257145664,True
P4_normal,15,0.176,0.412,winter_peak,7,37,5,9,17,-0.06603549314038663,-0.03838780144706328,0.019063948180037656,0.02544313711417079,0.0011064980430919094,0.006548075896290325,3.0098137606194962e-05,0.01901632202685246,0.025490763267355984,74.60083414295079,True
P4_normal,15,0.176,0.412,winter_peak,8,37,5,9,17,-0.07267264828367213,-0.042235251038687166,0.019340461133358612,0.026351288734839794,0.001294300332010924,0.006522007456187013,3.3101729253280816e-05,0.01928122498609821,0.026410524882100196,73.00583790807623,True
P4_normal,15,0.176,0.412,winter_peak,9,37,5,9,17,-0.08181619667147866,-0.047532525992181544,0.01972910827352584,0.02760527836837918,0.0015604820298164013,0.006493504443525567,3.7240498194967386e-05,0.01965255885663194,0.02768182778527308,70.9944408623452,True
P4_normal,15,0.176,0.412,winter_peak,10,37,5,9,17,-0.08471252830146249,-0.04920989582859429,0.01985379190606737,0.028003682189429648,0.0016466115706157414,0.0064857902446970326,3.85503030785211e-05,0.01977145303966918,0.028086021055827838,70.39606286831652,True
P4_normal,15,0.176,0.412,winter_peak,11,37,5,9,17,-0.0842752094019252,-0.0489566657421695,0.019834873002005413,0.027943563059695274,0.0016335507042428907,0.006486909949696768,3.8352363594758876e-05,0.019753418762419546,0.02802501729928114,70.48494761473789,True
P4_normal,15,0.176,0.412,winter_peak,12,37,5,9,17,-0.08231036568411865,-0.04781881942505044,0.0197501330657498,0.027673534165523622,0.0015751154521398483,0.006492102373204869,3.746309600709973e-05,0.019672611113859092,0.02775105611741433,70.88959436579475,True
P4_normal,15,0.176,0.412,winter_peak,13,37,5,9,17,-0.07797257738821459,-0.04530621910675099,0.019564457371043755,0.027077880630881644,0.0014474540885089787,0.006504544625266701,3.5499718504738034e-05,0.019495379787616833,0.027146958214308566,71.81423286437023,True
P4_normal,15,0.176,0.412,winter_peak,14,37,5,9,17,-0.08047913147771661,-0.0467582037902667,0.019671524906338896,0.027422013422625808,0.001521016135289037,0.006497189039361998,3.66343171451666e-05,0.019597605888391295,0.02749593244057341,71.27456372227907,True
P4_normal,15,0.176,0.412,winter_peak,15,37,5,9,17,-0.0815140612131217,-0.047357632490527234,0.019715906137302106,0.02756414528949297,0.00155154767318888,0.006494283768881476,3.710269933341539e-05,0.019639958277336007,0.027640093149459068,71.05604952608624,True
P4_normal,15,0.176,0.412,winter_peak,16,37,5,9,17,-0.08232045957669798,-0.04782466541883763,0.01975056689857297,0.027674921693340668,0.0015754146205289032,0.006492074906132988,3.7467662226075136e-05,0.019673024932562438,0.0277524636593512,70.88749011273313,True
P4_normal,15,0.176,0.412,winter_peak,17,37,5,9,17,-0.08378781840984727,-0.04867443102518026,0.019813814535602,0.02787656555408032,0.0016190179232797516,0.006488173402873731,3.813177402105354e-05,0.019733342132348702,0.027957037957333616,70.58452387718815,True
P4_normal,15,0.176,0.412,winter_peak,18,37,5,9,17,-0.08262344048938315,-0.04800013263233781,0.019763607574122856,0.02771654974039249,0.0015843994528324384,0.0064912570449057565,3.760478756210873e-05,0.01968546367164667,0.027794693642868677,70.82453911736997,True
P4_normal,15,0.176,0.412,winter_peak,19,37,5,9,17,-0.07996806287500731,-0.04646217794590317,0.01964965019481783,0.02735184308961673,0.0015059801798906272,0.006498653617143113,3.640302144137414e-05,0.019576726009915696,0.027424767274518865,71.38338062800989,True
P4_normal,15,0.176,0.412,winter_peak,20,37,5,9,17,-0.07718817325776202,-0.044851795480969694,0.0195311491539473,0.026970356168153426,0.0014246695711205778,0.006506986786307833,3.51449377763332e-05,0.01946355434345824,0.027037950978642488,71.98605529994735,True
P4_normal,15,0.176,0.412,winter_peak,21,37,5,9,17,-0.07396394366012182,-0.04298360305618989,0.01939473252740716,0.026528298891654832,0.0013313662929683515,0.0065175000348949045,3.368582268683783e-05,0.01933314468112245,0.026589886737939546,72.70863870787807,True
P4_normal,15,0.176,0.412,winter_peak,22,37,5,9,17,-0.07084356485990555,-0.041175167087682,0.019263753974002186,0.026100900925003005,0.001242092223229102,0.006528657197124909,3.227376147069739e-05,0.019207799729056764,0.026156855169948427,73.43313867151957,True
P4_normal,15,0.176,0.412,winter_peak,23,37,5,9,17,-0.06972081575616286,-0.040524370210588884,0.01921687510339875,0.02594722287354589,0.001210216187894457,0.006532933825095493,3.1765690369719594e-05,0.019162904200350356,0.026001193776594284,73.70009379184886,True
