method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate
qp,,P3_dev_run0,winter,15,1.0622449522610658e-15,0.0,1.0622449522610658e-15,,False
qp,,P3_dev_run0,winter,16,1.0459898231996533e-15,0.0,1.0459898231996533e-15,,False
qp,,P3_dev_run0,winter,17,1.0723516945267831e-15,0.0,1.0723516945267831e-15,,False
qp,,P3_dev_run0,winter,18,1.0872091359391647e-15,0.0,1.0872091359391647e-15,,False
qp,,P3_dev_run0,winter,19,1.122431617572219e-15,0.0,1.122431617572219e-15,,False
qp,,P3_dev_run0,winter,20,1.5908984817831346e-15,0.0,1.5908984817831346e-15,,False
qp,,P3_dev_run0,winter,21,1.5971716873174006e-07,0.0,1.5971716873174006e-07,,False
qp,,P3_dev_run0,winter,22,1.597171691014446e-07,0.0,1.597171691014446e-07,,False
qp,,P3_dev_run0,winter,23,0.0514745355162288,0.15,0.0985254644837712,0.656836429891808,False
qp,,P3_dev_run0,shoulder,0,0.04632698818245232,0.1,0.05367301181754769,0.5367301181754769,False
qp,,P3_dev_run0,shoulder,1,7.432311159643884e-16,0.0,7.432311159643884e-16,,False
qp,,P3_dev_run0,shoulder,2,1.597171638499974e-07,0.0,1.597171638499974e-07,,False
qp,,P3_dev_run0,shoulder,3,1.5971717088343295e-07,0.0,1.5971717088343295e-07,,False
qp,,P3_dev_run0,shoulder,4,0.10294891131529038,0.2,0.09705108868470963,0.48525544342354815,False
qp,,P3_dev_run0,shoulder,5,3.034626219682979e-06,0.0,3.034626219682979e-06,,False
qp,,P3_dev_run0,shoulder,6,3.0346262198331916e-06,0.0,3.0346262198331916e-06,,False
qp,,P3_dev_run0,shoulder,7,3.0346262206814168e-06,0.0,3.0346262206814168e-06,,False
qp,,P3_dev_run0,shoulder,8,1.0401552371338896e-15,0.0,1.0401552371338896e-15,,False
qp,,P3_dev_run0,shoulder,9,8.268934628280109e-16,0.0,8.268934628280109e-16,,False
qp,,P3_dev_run0,shoulder,10,0.046301684671231864,0.15,0.10369831532876814,0.6913221021917876,False
qp,,P3_dev_run0,shoulder,11,2.184154199538226e-15,0.0,2.184154199538226e-15,,False
qp,,P3_dev_run0,shoulder,12,7.363267069847039e-16,0.0,7.363267069847039e-16,,False
qp,,P3_dev_run0,shoulder,13,7.506437891388098e-16,0.0,7.506437891388098e-16,,False
qp,,P3_dev_run0,shoulder,14,7.280382376216083e-16,0.0,7.280382376216083e-16,,False
qp,,P3_dev_run0,shoulder,15,7.556659868129882e-16,0.0,7.556659868129882e-16,,False
qp,,P3_dev_run0,shoulder,16,9.624544048393614e-16,0.0,9.624544048393614e-16,,False
qp,,P3_dev_run0,shoulder,17,1.0454166055588925e-15,0.0,1.0454166055588925e-15,,False
qp,,P3_dev_run0,shoulder,18,9.630008255009207e-16,0.0,9.630008255009207e-16,,False
qp,,P3_dev_run0,shoulder,19,1.102330023770575e-15,0.0,1.102330023770575e-15,,False
qp,,P3_dev_run0,shoulder,20,9.081453430848763e-16,0.0,9.081453430848763e-16,,False
qp,,P3_dev_run0,shoulder,21,7.732918963575891e-16,0.0,7.732918963575891e-16,,False
qp,,P3_dev_run0,shoulder,22,7.691193559360234e-16,0.0,7.691193559360234e-16,,False
qp,,P3_dev_run0,shoulder,23,8.587422886242539e-16,0.0,8.587422886242539e-16,,False
