point_id,b,S,E,scenario,t,n_feasible,matrix_rank,n_unique_p,n_unique_q,a_P,a_Q,b_PP,b_QQ,b_PQ,relative_max_residual,rmse_mw,lambda_min_cost,lambda_max_cost,lambda_min_over_lambda_max_pct,is_psd_cost
P1_old_full_opt,15,0.176,0.419,winter,2,37,5,9,17,-0.057885228774361905,-0.03413643636195621,0.019812108377280487,0.018941788798690632,0.0014763111677363674,0.00017201600901114617,5.957572178063068e-07,0.01852007187093988,0.020233825305031244,91.53025486651191,True
P1_old_full_opt,15,0.176,0.419,winter,3,37,5,9,17,-0.05652690736461186,-0.033337040336375745,0.01973190866209804,0.018882533507503404,0.001437170039503638,0.00017507530137659695,5.915251374731411e-07,0.018472521157328347,0.020141921012273096,91.71181411183406,True
P1_old_full_opt,15,0.176,0.419,winter,4,37,5,9,17,-0.05597438220986827,-0.03301184413973864,0.01969934545284914,0.01885844661013236,0.0014213039341614622,0.00017636599078427282,5.898202110413359e-07,0.018453181835030304,0.020104610227951195,91.78582238503222,True
P1_old_full_opt,15,0.176,0.419,winter,5,37,5,9,17,-0.056480821829622475,-0.033309908100215925,0.01972921156224101,0.018880490676401792,0.0014358454417289293,0.0001751807935487912,5.914273849202915e-07,0.01847088779959543,0.020138814439047373,91.71785089683343,True
P1_old_full_opt,15,0.176,0.419,winter,6,37,5,9,17,-0.058274535104791025,-0.03436551096192718,0.019835186654538067,0.018958693665514913,0.0014875650398903442,0.00017116490002432036,5.971003373503038e-07,0.018533648536687264,0.020260231783365716,91.47796893372153,True
P1_old_full_opt,15,0.176,0.419,winter,7,37,5,9,17,-0.06211297177093975,-0.03662394586901798,0.02006312674313434,0.019126483967749117,0.0015993775496063595,0.0001634190738025912,6.094424402011297e-07,0.01866807612922916,0.020521534581654295,90.9682268397117,True
P1_old_full_opt,15,0.176,0.419,winter,8,37,5,9,17,-0.068215442663417,-0.040213282529519515,0.02042838685315318,0.019395119499050206,0.001780339449374023,0.0001530770926410607,6.287605634705266e-07,0.01888252409809569,0.020940982254107697,90.17019292106879,True
P1_old_full_opt,15,0.176,0.419,winter,9,37,5,9,17,-0.07555420582796753,-0.044527586398924714,0.020873017505744506,0.019720106431055547,0.0020031915083187565,0.00014306238345519347,6.530354735615656e-07,0.019140925762111384,0.02145219817468867,89.22594135222776,True
P1_old_full_opt,15,0.176,0.419,winter,10,37,5,9,17,-0.07607722627511024,-0.04483495179868151,0.020904971046060667,0.019743280662952008,0.0020192926977637624,0.0001424288650911707,6.549018825406209e-07,0.01915932248639552,0.021488929222617154,89.15903760449024,True
P1_old_full_opt,15,0.176,0.419,winter,11,37,5,9,17,-0.07409873622660966,-0.04367212215013089,0.020784397397460082,0.019655437183698263,0.0019585384564060893,0.00014487216755483775,6.481957422139298e-07,0.019089604938895055,0.021350229642263286,89.41170778372674,True
P1_old_full_opt,15,0.176,0.419,winter,12,37,5,9,17,-0.0711030642498013,-0.04191112385399813,0.020602668513270053,0.01952269000364566,0.0018673429334797181,0.00014886078398340915,6.382467608876153e-07,0.01898410111890709,0.021141257398008623,89.79646177854717,True
P1_old_full_opt,15,0.176,0.419,winter,13,37,5,9,17,-0.06671088190881308,-0.03932849675962953,0.020337937015733446,0.01932878361241982,0.0017353576645895985,0.00015543455973582993,6.238823970299516e-07,0.018829635150564558,0.020837085477588706,90.36597354662072,True
P1_old_full_opt,15,0.176,0.419,winter,14,37,5,9,17,-0.06927436921741846,-0.040835899922534336,0.020492299393294063,0.01944168735130424,0.0018121419603331843,0.00015148094270580129,6.324587498207631e-07,0.018919658164835196,0.021014328579763104,90.03218015280733,True
P1_old_full_opt,15,0.176,0.419,winter,15,37,5,9,17,-0.07063751878415038,-0.041637395395952424,0.020574570034410624,0.019502000642905384,0.0018532562836540145,0.00014951208190800344,6.368421551959151e-07,0.01896765889207439,0.021108911785241616,89.85616636730514,True
P1_old_full_opt,15,0.176,0.419,winter,16,37,5,9,17,-0.07207540193462653,-0.042482726712366206,0.020661610129545108,0.019565634441921817,0.0018968385868257595,0.00014752297467222894,6.415974836912995e-07,0.019018273102558013,0.021208971468908912,89.6708882391476,True
P1_old_full_opt,15,0.176,0.419,winter,17,37,5,9,17,-0.07421647173581539,-0.043741290021613116,0.020791642014463405,0.019660525980733052,0.0019621421247142876,0.0001447193173530584,6.487765863809024e-07,0.019093672279257658,0.0213584957159388,89.39614724368901,True
P1_old_full_opt,15,0.176,0.419,winter,18,37,5,9,17,-0.07417722117749931,-0.04371824464627695,0.02078919411653688,0.019658882994601588,0.0019609405737855898,0.00014477155702296757,6.485093133618773e-07,0.01909234831898844,0.02135572879215003,89.40153016930255,True
P1_old_full_opt,15,0.176,0.419,winter,19,37,5,9,17,-0.07302174892860627,-0.043039057811472214,0.02071896319869673,0.01960765118643972,0.0019256423882109477,0.00014626365023479685,6.446256374080728e-07,0.019051651558405665,0.021274962826730786,89.5496350032083,True
P1_old_full_opt,15,0.176,0.419,winter,20,37,5,9,17,-0.07116131100308892,-0.04194536536306057,0.020606198494382395,0.0195252581118508,0.0018691070069813964,0.00014877941205401385,6.384515040080552e-07,0.01898614584747292,0.021145310758760274,89.78891851758276,True
P1_old_full_opt,15,0.176,0.419,winter,21,37,5,9,17,-0.06862891648606957,-0.040456412349882336,0.020453295709588263,0.019413350469774392,0.001792743068755119,0.00015244881666498852,6.301292808645657e-07,0.018897054083537042,0.020969592095825614,90.11646004930563,True
P1_old_full_opt,15,0.176,0.419,winter,22,37,5,9,17,-0.06603309136722608,-0.03892987772567247,0.020297266619765508,0.019298935563534583,0.0017151720874498122,0.00015653554414958197,6.216912861561128e-07,0.01880582086568032,0.02079038131761977,90.45442975950834,True
P1_old_full_opt,15,0.176,0.419,winter,23,37,5,9,17,-0.06518575436325486,-0.0384315136681667,0.020246500545870853,0.019261633946111918,0.0016900055150203125,0.00015794711218123232,6.189825558813503e-07,0.01877604873132515,0.02073208576065762,90.56517008508446,True
P1_old_full_opt,15,0.176,0.419,shoulder,0,37,5,9,17,-0.056923557065928276,-0.033570466873006057,0.0197553492957377,0.018899760640566005,0.001448579816347724,0.00017416319545571543,5.928494744388161e-07,0.01848636304130214,0.020168746895001564,91.65846117035477,True
P1_old_full_opt,15,0.176,0.419,shoulder,1,37,5,9,17,-0.05199192816064861,-0.03066753706560809,0.01946552016123574,0.01868534271234728,0.0013078903692402485,0.00018656253046722384,5.775097380524442e-07,0.018313976567855487,0.01983688630572753,92.32283880443308,True
P1_old_full_opt,15,0.176,0.419,shoulder,2,37,5,9,17,-0.04996787340214748,-0.029475782088850187,0.01934731938796769,0.018597628928678177,0.0012508835894093663,0.00019242659113919886,5.713409013211817e-07,0.018243305875447955,0.019701642441197913,92.59789344922612,True
P1_old_full_opt,15,0.176,0.419,shoulder,3,37,5,9,17,-0.048889610160098254,-0.028840827181416156,0.01928452944414196,0.018550969929119438,0.001220688978897981,0.0001957665703978113,5.680848281668901e-07,0.018205676806708447,0.019629822566552952,92.74498913570878,True
P1_old_full_opt,15,0.176,0.419,shoulder,4,37,5,9,17,-0.04843261790830173,-0.028571701836358352,0.019257956785428746,0.01853120627186686,0.001207928335538077,0.00019707015466727268,5.667149204979423e-07,0.01818973098194335,0.019599432075352256,92.80743907277952,True
P1_old_full_opt,15,0.176,0.419,shoulder,5,37,5,9,17,-0.048826840994415296,-0.028803856886741808,0.019280891977779185,0.018548232294458646,0.0012189349816238773,0.00019596505434040372,5.679264160589496e-07,0.018203472707673068,0.019625651564564764,92.75346934488778,True
P1_old_full_opt,15,0.176,0.419,shoulder,6,37,5,9,17,-0.050328229690998,-0.029687955462819934,0.019368371574324878,0.018613166937888396,0.001261001643178869,0.00019134253471093818,5.725217922068215e-07,0.018255844228128447,0.019725694284084827,92.54855096713989,True
P1_old_full_opt,15,0.176,0.419,shoulder,7,37,5,9,17,-0.05327360848672265,-0.03142205288010949,0.019540674468371218,0.0187408391448533,0.001344209506474875,0.00018309457978436908,5.816321031320328e-07,0.018358670535468784,0.019922843077755735,92.14884875525932,True
P1_old_full_opt,15,0.176,0.419,shoulder,8,37,5,9,17,-0.05702511608494033,-0.03363020076910444,0.019761429796184057,0.018904047360172045,0.0014515038525583085,0.00017392775221069945,5.933583567825836e-07,0.01848983169192467,0.020175645464431433,91.64431306309994,True
P1_old_full_opt,15,0.176,0.419,shoulder,9,37,5,9,17,-0.06055633131715873,-0.03570813081757404,0.019970518838679827,0.019058330117488847,0.0015538462410423365,0.0001664296657661211,6.044523553767092e-07,0.01861351848911137,0.020415330467057305,91.17422085891097,True
P1_old_full_opt,15,0.176,0.419,shoulder,10,37,5,9,17,-0.06067792621875215,-0.03577971718814143,0.019977636987677686,0.01906382559477947,0.001557393672550214,0.0001661938228339844,6.046029578089839e-07,0.018617884915441148,0.020423577667016014,91.15878333847917,True
P1_old_full_opt,15,0.176,0.419,shoulder,11,37,5,9,17,-0.05961342223380488,-0.03515338405498812,0.019914439963067628,0.019017275889218144,0.0015263904344167412,0.00016834289200867041,6.01207286074723e-07,0.01858059368117346,0.02035112217111231,91.30009404369822,True
P1_old_full_opt,15,0.176,0.419,shoulder,12,37,5,9,17,-0.05770003495894127,-0.034027450808665094,0.019801163934931976,0.018933702776321653,0.0014709632614525042,0.00017242376970987946,5.951818553962376e-07,0.01851358591927759,0.020221280791976038,91.55496187276093,True
P1_old_full_opt,15,0.176,0.419,shoulder,13,37,5,9,17,-0.0550100872984755,-0.03244427297268629,0.0196425660793884,0.018816482796741755,0.001393690215506737,0.000178687889296237,5.867991242845664e-07,0.01841946487132516,0.020039584004804996,91.91540536424624,True
P1_old_full_opt,15,0.176,0.419,shoulder,14,37,5,9,17,-0.057866703876678326,-0.03412549655541164,0.01981110396412166,0.018940830785629022,0.0014757760571330047,0.00017205181736859387,5.959005300102443e-07,0.018519332917243222,0.02023260183250746,91.53213744110975,True
P1_old_full_opt,15,0.176,0.419,shoulder,15,37,5,9,17,-0.05956682577347536,-0.035125946865125386,0.019911722979966084,0.01901516264813891,0.0015250360541184393,0.00016843646825253156,6.011625132074968e-07,0.018578915342041705,0.020347970286063288,91.30598816908416,True
P1_old_full_opt,15,0.176,0.419,shoulder,16,37,5,9,17,-0.06118357683884779,-0.0360772042160665,0.020007722379906126,0.019085914669727828,0.0015721623104626714,0.00016520046196154788,6.062756826859205e-07,0.01863557983696079,0.020458057212673166,91.09164004789564,True
P1_old_full_opt,15,0.176,0.419,shoulder,17,37,5,9,17,-0.06341363391338761,-0.037389118338074956,0.020140610290202605,0.0191836633266073,0.001637617376292727,0.00016103228574610917,6.134324361399463e-07,0.01871377794143131,0.020610495675378596,90.79732111337276,True
P1_old_full_opt,15,0.176,0.419,shoulder,18,37,5,9,17,-0.06406622305962081,-0.037773007484339295,0.02017954791957388,0.01921239016661474,0.001656870906236195,0.00015987515562350803,6.154303611714729e-07,0.018736722552477728,0.020655215533710893,90.71182298678008,True
P1_old_full_opt,15,0.176,0.419,shoulder,19,37,5,9,17,-0.06454954366590966,-0.0380572997053318,0.020208442830840088,0.019233631931800693,0.001671159435456232,0.00015903342441598016,6.169763793429187e-07,0.018753691767333283,0.020688382995307498,90.64841738277448,True
P1_old_full_opt,15,0.176,0.419,shoulder,20,37,5,9,17,-0.06402835054755228,-0.03775073805689116,0.020177266110881054,0.019210756877588626,0.0016557523120083184,0.00015994260246567622,6.152677055405876e-07,0.01873541149726525,0.02065261149120443,90.71691250883367,True
P1_old_full_opt,15,0.176,0.419,shoulder,21,37,5,9,17,-0.06204715599726639,-0.03658528781979219,0.020059060923050417,0.019123839261066793,0.0015974472902265113,0.00016355023902974575,6.089063630361945e-07,0.01866591276135613,0.02051698742276108,90.97784375813669,True
P1_old_full_opt,15,0.176,0.419,shoulder,22,37,5,9,17,-0.059846520705867635,-0.03529054322745684,0.01992825795015437,0.019027481747309515,0.0015331691391178015,0.00016786566964666164,6.019266632121083e-07,0.01858876842359041,0.020366971273873474,91.26918368778709,True
P1_old_full_opt,15,0.176,0.419,shoulder,23,37,5,9,17,-0.058395144475311425,-0.034436506660532974,0.019842272094483557,0.018964043564243666,0.001491054781991047,0.0001709073261508705,5.973670354097047e-07,0.018537922353578887,0.020268393305148336,91.46221939984805,True
P2_dev_run1,17,0.303,0.404,summer,0,37,5,9,17,-0.06402088526298104,-0.037370574122675304,0.024649557223271664,0.023451626311019394,0.0017687239507908556,0.0006967341452255672,4.717548470823534e-06,0.022982483288966606,0.025118700245324452,91.49551156909293,True
P2_dev_run1,17,0.303,0.404,summer,1,37,5,9,17,-0.05807820400732791,-0.03390813327284041,0.024220445372913183,0.02312622354327221,0.001579898598531658,0.0007384528764179561,4.576213890516565e-06,0.02271242330271657,0.024634245613468823,92.19857453356927,True
P2_dev_run1,17,0.303,0.404,summer,2,37,5,9,17,-0.055567597322342496,-0.03244482644105475,0.024040414361275436,0.022989398572842316,0.0015013301898266634,0.0007586565406024059,4.517218373373e-06,0.022598578670031434,0.02443123426408632,92.49871875384997,True
P2_dev_run1,17,0.303,0.404,summer,3,37,5,9,17,-0.05404372639845367,-0.03155646036006743,0.02393153604013278,0.022906483965699928,0.0014539892609903224,0.0007717871224843866,4.481833755388958e-06,0.022529513442162145,0.024308506563670562,92.68160256226045,True
P2_dev_run1,17,0.303,0.404,summer,4,37,5,9,17,-0.05313521204777881,-0.03102676834522026,0.02386675794599238,0.022857113102181567,0.001425890043852518,0.0007799540362847852,4.460834279989686e-06,0.022488358806249397,0.024235512241924554,92.7909366295432,True
P2_dev_run1,17,0.303,0.404,summer,5,37,5,9,17,-0.053069762404218325,-0.030988607487436804,0.023862095174509466,0.02285355819560183,0.0014238693689732004,0.0007805525622169423,4.4593242470097834e-06,0.02248539462212406,0.02423025874798724,92.79882173768316,True
