method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction,p_ch,p_dis,p_net,s_app,q_penalty,pcs_true,pcs_charged,poly_n,s_cap,norm_true,s_app_deficit,at_s_cap
baseline_a,,P1_old_full_opt,winter,4,-2.739845112844073e-20,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.17599999999983756,1.7769617842349123e-14,-0.1759999999998198,nan,0.0,0.0,0.0,12,0.17000294542687602,0.1759999999998198,nan,False
baseline_a,,P1_old_full_opt,winter,5,-3.0553231937076585e-20,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.04231876210603834,1.9952153086139036e-14,-0.04231876210601839,nan,0.0,0.0,0.0,12,0.17000294542687602,0.04231876210601839,nan,False
baseline_a,,P1_old_full_opt,winter,6,-4.264940630587281e-20,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.1716873721573304e-05,1.944428045418322e-14,-1.1716873702129024e-05,nan,0.0,0.0,0.0,12,0.17000294542687602,1.1716873702129024e-05,nan,False
baseline_a,,P1_old_full_opt,winter,7,-7.42998427103091e-20,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.1717521694514557e-05,2.182601762343045e-13,-1.171752147625438e-05,nan,0.0,0.0,0.0,12,0.17000294542687602,1.171752147625438e-05,nan,False
baseline_a,,P1_old_full_opt,winter,8,-1.399404226978067e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,5.824524355365991e-10,0.0,-5.824524355365991e-10,nan,0.0,0.0,0.0,12,0.17000294542687602,5.824524355365991e-10,nan,False
baseline_a,,P1_old_full_opt,winter,9,-3.6159443873942113e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.6835508587182722e-14,0.005712272673708816,0.005712272673691981,nan,0.0,0.0,0.0,12,0.17000294542687602,0.005712272673691981,nan,False
baseline_a,,P1_old_full_opt,winter,10,-4.0779199135136855e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.2156748278756992e-14,0.17599999999995614,0.17599999999994398,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999994398,nan,False
baseline_a,,P1_old_full_opt,winter,11,-2.925559589135955e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.5554822468845763e-14,0.17599999999979402,0.17599999999977847,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999977847,nan,False
baseline_a,,P1_old_full_opt,winter,12,-1.8812410585749276e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,5.034088691190397e-12,5.034088691190397e-12,nan,0.0,9.693522803355802e-29,0.0,12,0.17000294542687602,5.0340886911904005e-12,nan,False
baseline_a,,P1_old_full_opt,winter,13,-1.193639294358805e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,1.1050451766226567e-11,1.1050451766226567e-11,nan,0.0,4.846761401677901e-29,0.0,12,0.17000294542687602,1.1050451766226568e-11,nan,False
baseline_a,,P1_old_full_opt,winter,14,-1.5225881350874766e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,1.8781913376063094e-11,1.8781913376063094e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,1.8781913376063094e-11,nan,False
baseline_a,,P1_old_full_opt,winter,15,-1.7709170340847593e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,2.8906609571645995e-11,2.8906609571645995e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,2.8906609571645995e-11,nan,False
baseline_a,,P1_old_full_opt,winter,16,-2.1379171735109815e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,4.2841131423860217e-11,4.2841131423860217e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,4.2841131423860217e-11,nan,False
baseline_a,,P1_old_full_opt,winter,17,-2.974423333160895e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,6.334299404656456e-11,6.334299404656456e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,6.334299404656456e-11,nan,False
baseline_a,,P1_old_full_opt,winter,18,-2.96143940541535e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,9.689374707346667e-11,9.689374707346667e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,9.689374707346667e-11,nan,False
baseline_a,,P1_old_full_opt,winter,19,-2.4586077375614824e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,1.629019290538322e-10,1.629019290538322e-10,nan,0.0,0.0,0.0,12,0.17000294542687602,1.629019290538322e-10,nan,False
baseline_a,,P1_old_full_opt,winter,20,-1.9029131369291813e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,3.49416323554889e-10,3.49416323554889e-10,nan,0.0,0.0,0.0,12,0.17000294542687602,3.49416323554889e-10,nan,False
baseline_a,,P1_old_full_opt,winter,21,-1.4482825526005397e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,5.692014036367446e-11,0.0,-5.692014036367446e-11,nan,0.0,0.0,0.0,12,0.17000294542687602,5.692014036367446e-11,nan,False
baseline_a,,P1_old_full_opt,winter,22,-1.1335876195360876e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.022747520584723385,1.701633946450927e-14,-0.022747520584706367,nan,0.0,0.0,0.0,12,0.17000294542687602,0.022747520584706367,nan,False
baseline_a,,P1_old_full_opt,winter,23,-1.0497733151944759e-19,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.17599999999986543,1.510547258855646e-14,-0.17599999999985033,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999985033,nan,False
baseline_a,,P1_old_full_opt,shoulder,0,-4.898331316363399e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,9.289616385053484e-14,0.17599999999976312,0.17599999999967023,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999967023,nan,False
baseline_a,,P1_old_full_opt,shoulder,1,-1.8728254531775617e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.5491148266551178e-13,0.002870634832932769,0.0028706348327778575,nan,0.0,0.0,0.0,12,0.17000294542687602,0.0028706348327778575,nan,False
baseline_a,,P1_old_full_opt,shoulder,2,-9.192852220365881e-18,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,2.5255565400773153e-09,2.5255565400773153e-09,nan,0.0,0.0,0.0,12,0.17000294542687602,2.5255565400773153e-09,nan,False
baseline_a,,P1_old_full_opt,shoulder,3,-4.98661117782672e-18,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.1759999999799058,1.5899169416294582e-13,-0.17599999997974683,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999997974683,nan,False
baseline_a,,P1_old_full_opt,shoulder,4,-3.38383497076819e-18,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.1759999999991604,1.3458549467903895e-13,-0.17599999999902582,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999902582,nan,False
baseline_a,,P1_old_full_opt,shoulder,5,-4.7382260144524036e-18,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.045507895802847226,1.6025281347496522e-13,-0.04550789580268697,nan,0.0,0.0,0.0,12,0.17000294542687602,0.04550789580268697,nan,False
baseline_a,,P1_old_full_opt,shoulder,6,-1.0657393015105166e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.1716980983560098e-05,2.282259526063082e-11,-1.1716958160964837e-05,nan,0.0,0.0,0.0,12,0.17000294542687602,1.1716958160964837e-05,nan,False
baseline_a,,P1_old_full_opt,shoulder,7,-2.5504121720232438e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.1719100719472419e-05,0.0,-1.1719100719472419e-05,nan,0.0,0.0,0.0,12,0.17000294542687602,1.1719100719472419e-05,nan,False
baseline_a,,P1_old_full_opt,shoulder,8,-5.0649323839898545e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,2.0586651287996976e-09,0.0,-2.0586651287996976e-09,nan,0.0,1.2407709188295426e-26,0.0,12,0.17000294542687602,2.058665128799698e-09,nan,False
baseline_a,,P1_old_full_opt,shoulder,9,-7.982360990586053e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,0.0,4.43388208063614e-12,4.43388208063614e-12,nan,0.0,2.1556092502997506e-23,0.0,12,0.17000294542687602,4.4338820813546766e-12,nan,False
baseline_a,,P1_old_full_opt,shoulder,10,-8.16394344835771e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.2512355371312825e-13,0.17599999999788787,0.17599999999776275,nan,0.0,0.0,0.0,12,0.17000294542687602,0.17599999999776275,nan,False
baseline_a,,P1_old_full_opt,shoulder,11,-7.249671389949391e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.330327866657788e-13,0.0027735120588544488,0.002773512058721416,nan,0.0,0.0,0.0,12,0.17000294542687602,0.002773512058721416,nan,False
baseline_a,,P1_old_full_opt,shoulder,12,-5.679968474510328e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.7282642057804854e-13,5.805063786877208e-13,4.076799581096722e-13,nan,0.0,1.18703560218335e-22,0.0,12,0.17000294542687602,4.0767996206645756e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,13,-3.7707167133000496e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,4.094262415614729e-13,1.9811752992323305e-13,-2.1130871163823986e-13,nan,0.0,1.009303233374913e-22,0.0,12,0.17000294542687602,2.1130871500258398e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,14,-5.83076741909332e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,2.206260218076076e-13,3.3670780844762126e-13,1.1608178664001367e-13,nan,0.0,4.393175819738777e-22,0.0,12,0.17000294542687602,1.1608180128393307e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,15,-7.28795156680059e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.7372229532347332e-13,5.704764820184072e-13,3.9675418669493384e-13,nan,0.0,2.0080785285327832e-22,0.0,12,0.17000294542687602,3.9675419338852894e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,16,-8.796554805542479e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.4742868292791288e-13,1.3667127840616464e-12,1.2192841011337336e-12,nan,0.0,9.519444097472438e-23,0.0,12,0.17000294542687602,1.2192841043068816e-12,nan,False
baseline_a,,P1_old_full_opt,shoulder,17,-1.0945718370440912e-16,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.4540450408278686e-13,1.5682654368184526e-12,1.4228609327356656e-12,nan,0.0,1.2630406969489372e-22,0.0,12,0.17000294542687602,1.4228609369458013e-12,nan,False
baseline_a,,P1_old_full_opt,shoulder,18,-1.1646531033255445e-16,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.498667597868499e-13,1.1881911360123884e-12,1.0383243762255384e-12,nan,0.0,1.959527580512154e-22,0.0,12,0.17000294542687602,1.038324382757297e-12,nan,False
baseline_a,,P1_old_full_opt,shoulder,19,-1.2130313170954074e-16,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.4406865287826502e-13,1.7405302489684424e-12,1.5964615960901773e-12,nan,0.0,1.3825371146311656e-22,0.0,12,0.17000294542687602,1.5964616006986344e-12,nan,False
baseline_a,,P1_old_full_opt,shoulder,20,-1.1584289066909382e-16,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,1.5373627468098387e-13,9.908848443060698e-13,8.371485696250859e-13,nan,0.0,2.404514985005507e-22,0.0,12,0.17000294542687602,8.371485776401359e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,21,-9.646311640547996e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,2.06916758864669e-13,3.7415002520082757e-13,1.6723326633615856e-13,nan,0.0,8.34624496915408e-22,0.0,12,0.17000294542687602,1.6723329415697513e-13,nan,False
baseline_a,,P1_old_full_opt,shoulder,22,-7.630909456991729e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,2.9974636964264666e-13,2.403196608302602e-13,-5.942670881238647e-14,nan,0.0,1.4698127229573726e-21,0.0,12,0.17000294542687602,5.94267578061439e-14,nan,False
baseline_a,,P1_old_full_opt,shoulder,23,-6.41064077507954e-17,,,,False,0.04555215193804365,0.0013665645581413107,,,0,,,,,,,True,4.632509869439049e-13,1.8756736034793087e-13,-2.7568362659597407e-13,nan,0.0,2.2360585072019593e-22,0.0,12,0.17000294542687602,2.7568363404950243e-13,nan,False
baseline_a,,P2_dev_run1,summer,0,-1.7181867631797895e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,7.991668318387498e-15,0.17246777344824973,0.17246777344824174,nan,0.0,0.0,0.0,12,0.29267552536558766,0.17246777344824174,nan,False
baseline_a,,P2_dev_run1,summer,1,-7.69917874203307e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,5.1865004893550395e-11,5.1865004893550395e-11,nan,0.0,0.0,0.0,12,0.29267552536558766,5.1865004893550395e-11,nan,False
baseline_a,,P2_dev_run1,summer,2,-4.5607627451902026e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,5.964649678536732e-07,4.3816056344970363e-10,-5.960268072902235e-07,nan,0.0,0.0,0.0,12,0.29267552536558766,5.960268072902235e-07,nan,False
baseline_a,,P2_dev_run1,summer,3,-3.03497494844644e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,5.940501408991597e-07,0.0,-5.940501408991597e-07,nan,0.0,0.0,0.0,12,0.29267552536558766,5.940501408991597e-07,nan,False
baseline_a,,P2_dev_run1,summer,4,-2.2515686400892088e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.08026473560182472,9.002654293054679e-15,-0.08026473560181571,nan,0.0,0.0,0.0,12,0.29267552536558766,0.08026473560181571,nan,False
baseline_a,,P2_dev_run1,summer,5,-2.2012096247603898e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.30299999999191957,8.992386422662634e-15,-0.3029999999919106,nan,0.0,0.0,0.0,12,0.29267552536558766,0.3029999999919106,nan,False
baseline_a,,P2_dev_run1,summer,6,-3.0722009594042484e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1297415409076668e-05,2.6839792979121305e-14,-1.1297415382236876e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1297415382236876e-05,nan,False
baseline_a,,P2_dev_run1,summer,7,-6.463182270371362e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.129783027024603e-05,5.6549332005404066e-14,-1.1297830213696698e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1297830213696698e-05,nan,False
baseline_a,,P2_dev_run1,summer,8,-1.3753152753328999e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1295711294033814e-05,0.0,-1.1295711294033814e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1295711294033814e-05,nan,False
baseline_a,,P2_dev_run1,summer,9,-2.610454470376042e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,2.307053715237875e-13,2.307053715237875e-13,nan,0.0,4.430242843721206e-27,0.0,12,0.29267552536558766,2.307053715239352e-13,nan,False
baseline_a,,P2_dev_run1,summer,10,-3.643513925021436e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,9.070514809402657e-14,9.070514809402657e-14,nan,0.0,2.1953557230193854e-26,0.0,12,0.29267552536558766,9.070514809475835e-14,nan,False
baseline_a,,P2_dev_run1,summer,11,-4.153331411265176e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,5.313221332054607e-14,5.313221332054607e-14,nan,0.0,4.869972844953124e-26,0.0,12,0.29267552536558766,5.3132213322169395e-14,nan,False
baseline_a,,P2_dev_run1,summer,12,-3.900437699949761e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,3.952074332822427e-14,3.952074332822427e-14,nan,0.0,5.774215701615382e-26,0.0,12,0.29267552536558766,3.952074333014901e-14,nan,False
baseline_a,,P2_dev_run1,summer,13,-3.142731230678328e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,3.670857037805829e-15,2.5768867543578632e-14,2.2098010505772802e-14,nan,0.0,6.704282708870956e-26,0.0,12,0.29267552536558766,2.2098010508007563e-14,nan,False
baseline_a,,P2_dev_run1,summer,14,-4.507891398359965e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,2.3253105964779934e-15,4.111738256501581e-14,3.8792071968537814e-14,nan,0.0,7.857698326499945e-26,0.0,12,0.29267552536558766,3.8792071971157046e-14,nan,False
baseline_a,,P2_dev_run1,summer,15,-5.752833258319278e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,4.9455176134460225e-15,3.226988869629009e-13,3.1775336934945483e-13,nan,0.0,1.5623232455721108e-26,0.0,12,0.29267552536558766,3.177533693499756e-13,nan,False
baseline_a,,P2_dev_run1,summer,16,-6.788146898510355e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,7.179804086929977e-15,0.17235485796584163,0.17235485796583444,nan,0.0,0.0,0.0,12,0.29267552536558766,0.17235485796583444,nan,False
baseline_a,,P2_dev_run1,summer,17,-8.741124883493696e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,8.435623141207046e-15,4.822117433379714e-14,3.978555119259009e-14,nan,0.0,2.8807161842092286e-25,0.0,12,0.29267552536558766,3.978555120219248e-14,nan,False
baseline_a,,P2_dev_run1,summer,18,-8.637797870363657e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,9.81044153193695e-15,2.67702410209633e-14,1.695979948902635e-14,nan,0.0,6.598977351088641e-25,0.0,12,0.29267552536558766,1.6959799511022942e-14,nan,False
baseline_a,,P2_dev_run1,summer,19,-7.863269279627145e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1027102581272934e-14,2.0573739819680817e-14,9.546637238407884e-15,nan,0.0,9.715096571391785e-25,0.0,12,0.29267552536558766,9.546637270791539e-15,nan,False
baseline_a,,P2_dev_run1,summer,20,-6.874016356237814e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1405108664628495e-14,1.937412272385948e-14,7.969014059230984e-15,nan,0.0,8.894218010838387e-25,0.0,12,0.29267552536558766,7.969014088878378e-15,nan,False
baseline_a,,P2_dev_run1,summer,21,-4.801544181877561e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.5916990771251585e-14,1.3076452568261255e-14,-2.84053820299033e-15,nan,0.0,1.2174537721373244e-24,0.0,12,0.29267552536558766,2.8405382435721224e-15,nan,False
baseline_a,,P2_dev_run1,summer,22,-3.134867182141558e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,2.4310862597501152e-14,1.0186522768939175e-14,-1.4124339828561978e-14,nan,0.0,1.043665344190115e-25,0.0,12,0.29267552536558766,1.4124339832040862e-14,nan,False
baseline_a,,P2_dev_run1,summer,23,-2.3514407273281257e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,4.1929066975945664e-14,8.661284764333951e-15,-3.326778221161171e-14,nan,0.0,2.4930718286497955e-26,0.0,12,0.29267552536558766,3.3267782212442736e-14,nan,False
baseline_a,,P2_dev_run1,winter,0,1.0302061781381114e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,8.94932183657892e-14,0.17246776717433676,0.17246776717424728,nan,0.0,0.0,0.0,12,0.29267552536558766,0.17246776717424728,nan,False
baseline_a,,P2_dev_run1,winter,1,1.0470590087492507e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,1.7084314751331305e-09,1.7084314751331305e-09,nan,0.0,0.0,0.0,12,0.29267552536558766,1.7084314751331305e-09,nan,False
baseline_a,,P2_dev_run1,winter,2,9.389434772631309e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,5.948102180298853e-07,4.6424241878429e-10,-5.94345975611101e-07,nan,0.0,0.0,0.0,12,0.29267552536558766,5.94345975611101e-07,nan,False
baseline_a,,P2_dev_run1,winter,3,9.853802629904234e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.08026473508235833,9.436513057826641e-14,-0.08026473508226396,nan,0.0,0.0,0.0,12,0.29267552536558766,0.08026473508226396,nan,False
baseline_a,,P2_dev_run1,winter,4,1.2813495589268459e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.30299999999866184,8.814751457859589e-14,-0.3029999999985737,nan,0.0,0.0,0.0,12,0.29267552536558766,0.3029999999985737,nan,False
baseline_a,,P2_dev_run1,winter,5,8.765183664580555e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1297416774267998e-05,1.0036501873295144e-13,-1.1297416673902979e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1297416673902979e-05,nan,False
baseline_a,,P2_dev_run1,winter,6,9.563568695839055e-20,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.129741573145076e-05,9.837837651035272e-14,-1.1297415633072385e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1297415633072385e-05,nan,False
baseline_a,,P2_dev_run1,winter,7,1.1317617441808722e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.1300063118884416e-05,1.4151097727782754e-13,-1.1300062977373438e-05,nan,0.0,0.0,0.0,12,0.29267552536558766,1.1300062977373438e-05,nan,False
baseline_a,,P2_dev_run1,winter,8,1.4275865628141315e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,2.386095532471207e-09,0.0,-2.386095532471207e-09,nan,0.0,0.0,0.0,12,0.29267552536558766,2.386095532471207e-09,nan,False
baseline_a,,P2_dev_run1,winter,9,1.793507683634618e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.6326676684540376e-13,8.865946937033102e-13,7.233279268579064e-13,nan,0.0,6.664296927307114e-28,0.0,12,0.29267552536558766,7.233279268579287e-13,nan,False
baseline_a,,P2_dev_run1,winter,10,1.289011593791604e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,6.043424741975194e-14,0.30299999999973787,0.3029999999996774,nan,0.0,0.0,0.0,12,0.29267552536558766,0.3029999999996774,nan,False
baseline_a,,P2_dev_run1,winter,11,1.6417310794452742e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,7.853848717773627e-14,0.041909768957718196,0.041909768957639655,nan,0.0,0.0,0.0,12,0.29267552536558766,0.041909768957639655,nan,False
baseline_a,,P2_dev_run1,winter,12,1.5742575957452724e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,1.8313541709985306e-12,1.8313541709985306e-12,nan,0.0,2.059873595713108e-28,0.0,12,0.29267552536558766,1.8313541709985375e-12,nan,False
baseline_a,,P2_dev_run1,winter,13,1.3549601605183313e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,3.4330007395398024e-12,3.4330007395398024e-12,nan,0.0,7.270142102516851e-29,0.0,12,0.29267552536558766,3.433000739539805e-12,nan,False
baseline_a,,P2_dev_run1,winter,14,1.4833722886743295e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,5.7058091059287e-12,5.7058091059287e-12,nan,0.0,7.270142102516851e-29,0.0,12,0.29267552536558766,5.705809105928702e-12,nan,False
baseline_a,,P2_dev_run1,winter,15,1.551567966579193e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,8.528137637492898e-12,8.528137637492898e-12,nan,0.0,4.846761401677901e-29,0.0,12,0.29267552536558766,8.5281376374929e-12,nan,False
baseline_a,,P2_dev_run1,winter,16,1.622164441653684e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,1.2196569001515037e-11,1.2196569001515037e-11,nan,0.0,0.0,0.0,12,0.29267552536558766,1.2196569001515037e-11,nan,False
baseline_a,,P2_dev_run1,winter,17,1.7251096255844936e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,1.700634146058356e-11,1.700634146058356e-11,nan,0.0,0.0,0.0,12,0.29267552536558766,1.700634146058356e-11,nan,False
baseline_a,,P2_dev_run1,winter,18,1.7227038938066227e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,2.3669011238692613e-11,2.3669011238692613e-11,nan,0.0,0.0,0.0,12,0.29267552536558766,2.3669011238692613e-11,nan,False
baseline_a,,P2_dev_run1,winter,19,1.6683593711651495e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,3.4874958855040454e-11,3.4874958855040454e-11,nan,0.0,0.0,0.0,12,0.29267552536558766,3.4874958855040454e-11,nan,False
baseline_a,,P2_dev_run1,winter,20,1.5774952459031596e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.0,8.669123195900577e-10,8.669123195900577e-10,nan,0.0,0.0,0.0,12,0.29267552536558766,8.669123195900577e-10,nan,False
baseline_a,,P2_dev_run1,winter,21,1.4499551969818698e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,7.182076218167535e-10,0.0,-7.182076218167535e-10,nan,0.0,0.0,0.0,12,0.29267552536558766,7.182076218167535e-10,nan,False
baseline_a,,P2_dev_run1,winter,22,1.3201521530791277e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,5.9849253874723e-07,7.146668320960832e-10,-5.97777871915134e-07,nan,0.0,0.0,0.0,12,0.29267552536558766,5.97777871915134e-07,nan,False
baseline_a,,P2_dev_run1,winter,23,1.591635864508448e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,0.1916312463189403,8.114059635312555e-14,-0.19163124631885917,nan,0.0,0.0,0.0,12,0.29267552536558766,0.19163124631885917,nan,False
baseline_a,,P2_dev_run1,shoulder,0,-1.3861262604823816e-18,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,8.55857985419383e-15,0.17246778040346294,0.1724677804034544,nan,0.0,0.0,0.0,12,0.29267552536558766,0.1724677804034544,nan,False
baseline_a,,P2_dev_run1,shoulder,1,-5.840055423047055e-19,,,,False,0.07842217066606379,0.0023526651199819158,,,0,,,,,,,True,1.2905940507284449e-09,0.0,-1.2905940507284449e-09,nan,0.0,0.0,0.0,12,0.29267552536558766,1.2905940507284449e-09,nan,False
