bus,scenario,t,P_assumed,S_assumed,lhs_0,a_slope,q_star,gain_won
32,summer,21,0.0,1.0,0.025722261028607394,0.025,0.0,0.0
32,summer,21,0.0,2.4,0.025722261028607394,0.025,0.0,0.0
32,summer,21,0.1,0.3,0.025722261028607394,0.025,0.1169260946195867,167.80518437049665
32,summer,21,0.1,1.0,0.025722261028607394,0.025,0.11692609461958689,167.80518437049676
32,summer,21,0.1,2.4,0.025722261028607394,0.025,0.11692609461958664,167.8051843704966
32,summer,21,0.3,0.3,0.025722261028607394,0.025,0.0,0.0
32,summer,21,0.3,1.0,0.025722261028607394,0.025,0.25381506953200755,403.28125937792987
32,summer,21,0.3,2.4,0.025722261028607394,0.025,0.25381506953200095,403.28125937793
32,summer,21,0.5,1.0,0.025722261028607394,0.025,0.3460187323581043,572.0069511572266
32,summer,21,0.5,2.4,0.025722261028607394,0.025,0.3460187323581035,572.0069511572265
32,summer,21,1.0,1.0,0.025722261028607394,0.025,0.0,0.0
32,summer,21,1.0,2.4,0.025722261028607394,0.025,0.4958265946349925,851.4497823733581
1,summer,22,0.0,0.3,0.0007960737389444808,0.025,0.0,0.0
1,summer,22,0.0,1.0,0.0007960737389444808,0.025,0.0,0.0
1,summer,22,0.0,2.4,0.0007960737389444808,0.025,0.0,0.0
1,summer,22,0.1,0.3,0.0007960737389444808,0.025,0.0024501362102389494,0.1318055491434623
1,summer,22,0.1,1.0,0.0007960737389444808,0.025,0.002450136210207001,0.13180554914344045
1,summer,22,0.1,2.4,0.0007960737389444808,0.025,0.0024501362100840885,0.13180554914344392
1,summer,22,0.3,0.3,0.0007960737389444808,0.025,0.0,0.0
1,summer,22,0.3,1.0,0.0007960737389444808,0.025,0.0063697381588003745,0.3426778608230191
1,summer,22,0.3,2.4,0.0007960737389444808,0.025,0.006369738158799238,0.3426778608231464
1,summer,22,0.5,1.0,0.0007960737389444808,0.025,0.009366733277825702,0.5039238092884022
1,summer,22,0.5,2.4,0.0007960737389444808,0.025,0.00936673327782562,0.5039238092883961
1,summer,22,1.0,1.0,0.0007960737389444808,0.025,0.0,0.0
1,summer,22,1.0,2.4,0.0007960737389444808,0.025,0.014474894982875483,0.7787653690306999
2,summer,22,0.0,0.3,0.004662602218785743,0.025,0.0,0.0
2,summer,22,0.0,1.0,0.004662602218785743,0.025,0.0,0.0
2,summer,22,0.0,2.4,0.004662602218785743,0.025,0.0,0.0
2,summer,22,0.1,0.3,0.004662602218785743,0.025,0.014484555940402002,4.542549207760615
2,summer,22,0.1,1.0,0.004662602218785743,0.025,0.014484555940191922,4.54254920776067
2,summer,22,0.1,2.4,0.004662602218785743,0.025,0.014484555940192436,4.542549207760633
2,summer,22,0.3,0.3,0.004662602218785743,0.025,0.0,0.0
2,summer,22,0.3,1.0,0.004662602218785743,0.025,0.037533090521966544,11.790819428526186
2,summer,22,0.3,2.4,0.004662602218785743,0.025,0.03753309052209384,11.790819428526335
2,summer,22,0.5,1.0,0.004662602218785743,0.025,0.05508802854719207,17.322551520646403
2,summer,22,0.5,2.4,0.004662602218785743,0.025,0.05508802854719311,17.322551520646417
2,summer,22,1.0,1.0,0.004662602218785743,0.025,0.0,0.0
2,summer,22,1.0,2.4,0.004662602218785743,0.025,0.08494082585543149,26.740523315005476
3,summer,22,0.0,0.3,0.006879808709175571,0.025,0.0,0.0
3,summer,22,0.0,1.0,0.006879808709175571,0.025,0.0,0.0
3,summer,22,0.0,2.4,0.006879808709175571,0.025,0.0,0.0
3,summer,22,0.1,0.3,0.006879808709175571,0.025,0.021619276371502395,9.946580887168942
3,summer,22,0.1,1.0,0.006879808709175571,0.025,0.021619276371670375,9.946580887168924
3,summer,22,0.1,2.4,0.006879808709175571,0.025,0.021619276371502353,9.946580887168906
3,summer,22,0.3,0.3,0.006879808709175571,0.025,0.0,0.0
3,summer,22,0.3,1.0,0.006879808709175571,0.025,0.0557908117018967,25.76536530983597
3,summer,22,0.3,2.4,0.006879808709175571,0.025,0.05579081170189672,25.765365309835985
3,summer,22,0.5,1.0,0.006879808709175571,0.025,0.08169355784882186,37.80929574301868
3,summer,22,0.5,2.4,0.006879808709175571,0.025,0.08169355784913758,37.809295743018936
3,summer,22,1.0,1.0,0.006879808709175571,0.025,0.0,0.0
3,summer,22,1.0,2.4,0.006879808709175571,0.025,0.12562177392092683,58.2863218203636
4,summer,22,0.0,0.3,0.009081968460056761,0.025,0.0,0.0
4,summer,22,0.0,1.0,0.009081968460056761,0.025,0.0,0.0
4,summer,22,0.0,2.4,0.009081968460056761,0.025,0.0,0.0
4,summer,22,0.1,0.3,0.009081968460056761,0.025,0.0290042471458777,17.472195841385368
4,summer,22,0.1,1.0,0.009081968460056761,0.025,0.029004247145843032,17.472195841385442
4,summer,22,0.1,2.4,0.009081968460056761,0.025,0.02900424714584295,17.4721958413854
4,summer,22,0.3,0.3,0.009081968460056761,0.025,0.0,0.0
4,summer,22,0.3,1.0,0.009081968460056761,0.025,0.0744062079492869,45.128937046911446
4,summer,22,0.3,2.4,0.009081968460056761,0.025,0.07440620794929277,45.128937046911304
4,summer,22,0.5,1.0,0.009081968460056761,0.025,0.10859301800910257,66.11648345581001
4,summer,22,0.5,2.4,0.009081968460056761,0.025,0.10859301800896295,66.11648345581007
4,summer,22,1.0,1.0,0.009081968460056761,0.025,0.0,0.0
4,summer,22,1.0,2.4,0.009081968460056761,0.025,0.16635682241967956,101.73287795383534
5,summer,22,0.0,0.3,0.013735223811665325,0.025,0.0,0.0
5,summer,22,0.0,1.0,0.013735223811665325,0.025,0.0,0.0
5,summer,22,0.0,2.4,0.013735223811665325,0.025,0.0,0.0
5,summer,22,0.1,0.3,0.013735223811665325,0.025,0.04619245202530309,40.98270873233933
5,summer,22,0.1,1.0,0.013735223811665325,0.025,0.04619245202530249,40.98270873233937
5,summer,22,0.1,2.4,0.013735223811665325,0.025,0.046192452025417934,40.98270873233935
5,summer,22,0.3,0.3,0.013735223811665325,0.025,0.0,0.0
5,summer,22,0.3,1.0,0.013735223811665325,0.025,0.1161495309026004,104.85327649597438
5,summer,22,0.3,2.4,0.013735223811665325,0.025,0.11614953090260957,104.8532764959743
5,summer,22,0.5,1.0,0.013735223811665325,0.025,0.16773945251624264,152.82824009784898
5,summer,22,0.5,2.4,0.013735223811665325,0.025,0.16773945251624262,152.82824009784892
5,summer,22,1.0,1.0,0.013735223811665325,0.025,0.0,0.0
5,summer,22,1.0,2.4,0.013735223811665325,0.025,0.25399505473529016,233.80104165370136
6,summer,22,0.0,0.3,0.01410546902539248,0.025,0.0,0.0
6,summer,22,0.0,1.0,0.01410546902539248,0.025,0.0,0.0
6,summer,22,0.0,2.4,0.01410546902539248,0.025,0.0,0.0
6,summer,22,0.1,0.3,0.01410546902539248,0.025,0.04768817749423941,43.331789073790084
6,summer,22,0.1,1.0,0.01410546902539248,0.025,0.047688177494237864,43.33178907379008
6,summer,22,0.1,2.4,0.01410546902539248,0.025,0.047688177493746216,43.33178907379006
6,summer,22,0.3,0.3,0.01410546902539248,0.025,0.0,0.0
6,summer,22,0.3,1.0,0.01410546902539248,0.025,0.11965504121304181,110.75368650580418
6,summer,22,0.3,2.4,0.01410546902539248,0.025,0.11965504121305924,110.753686505804
6,summer,22,0.5,1.0,0.01410546902539248,0.025,0.17261731701657435,161.3448735029609
6,summer,22,0.5,2.4,0.01410546902539248,0.025,0.17261731701657423,161.34487350296078
6,summer,22,1.0,1.0,0.01410546902539248,0.025,0.0,0.0
6,summer,22,1.0,2.4,0.01410546902539248,0.025,0.26108178560236767,246.68974201876532
7,summer,22,0.0,0.3,0.015233388074421152,0.025,0.0,0.0
7,summer,22,0.0,1.0,0.015233388074421152,0.025,0.0,0.0
7,summer,22,0.0,2.4,0.015233388074421152,0.025,0.0,0.0
7,summer,22,0.1,0.3,0.015233388074421152,0.025,0.05239660216328765,50.958265078954504
7,summer,22,0.1,1.0,0.015233388074421152,0.025,0.052396602163277003,50.95826507895449
7,summer,22,0.1,2.4,0.015233388074421152,0.025,0.052396602163258185,50.95826507895453
7,summer,22,0.3,0.3,0.015233388074421152,0.025,0.0,0.0
7,summer,22,0.3,1.0,0.015233388074421152,0.025,0.13053991352238825,129.8220940507038
7,summer,22,0.3,2.4,0.015233388074421152,0.025,0.13053991352249372,129.82209405070375
7,summer,22,0.5,1.0,0.015233388074421152,0.025,0.18766411534280603,188.8056068911241
7,summer,22,0.5,2.4,0.015233388074421152,0.025,0.1876641153428054,188.80560689112409
7,summer,22,1.0,1.0,0.015233388074421152,0.025,0.0,0.0
7,summer,22,1.0,2.4,0.015233388074421152,0.025,0.2827915707528962,288.1470706820887
8,summer,22,0.0,0.3,0.016478041752529426,0.025,0.0,0.0
8,summer,22,0.0,1.0,0.016478041752529426,0.025,0.0,0.0
8,summer,22,0.0,2.4,0.016478041752529426,0.025,0.0,0.0
8,summer,22,0.1,0.3,0.016478041752529426,0.025,0.05789284676621662,60.23102708578536
8,summer,22,0.1,1.0,0.016478041752529426,0.025,0.05789284676577969,60.231027085785385
8,summer,22,0.1,2.4,0.016478041752529426,0.025,0.057892846765786585,60.231027085785314
8,summer,22,0.3,0.3,0.016478041752529426,0.025,0.0,0.0
8,summer,22,0.3,1.0,0.016478041752529426,0.025,0.14294443587938907,152.82146406734432
8,summer,22,0.3,2.4,0.016478041752529426,0.025,0.14294443587898892,152.82146406734438
8,summer,22,0.5,1.0,0.016478041752529426,0.025,0.20462014361927064,221.79910622116853
8,summer,22,0.5,2.4,0.016478041752529426,0.025,0.2046201436192672,221.79910622116859
8,summer,22,1.0,1.0,0.016478041752529426,0.025,0.0,0.0
8,summer,22,1.0,2.4,0.016478041752529426,0.025,0.306972769437856,337.75456809342467
9,summer,22,0.0,0.3,0.0176575341930061,0.025,0.0,0.0
9,summer,22,0.0,1.0,0.0176575341930061,0.025,0.0,0.0
9,summer,22,0.0,2.4,0.0176575341930061,0.025,0.0,0.0
9,summer,22,0.1,0.3,0.0176575341930061,0.025,0.06344335988895457,69.89866085570992
9,summer,22,0.1,1.0,0.0176575341930061,0.025,0.06344335988895458,69.8986608557099
9,summer,22,0.1,2.4,0.0176575341930061,0.025,0.06344335988895455,69.89866085570986
9,summer,22,0.3,0.3,0.0176575341930061,0.025,0.0,0.0
9,summer,22,0.3,1.0,0.0176575341930061,0.025,0.15512546727523588,176.57657818287797
9,summer,22,0.3,2.4,0.0176575341930061,0.025,0.15512546727523566,176.57657818287805
9,summer,22,0.5,1.0,0.0176575341930061,0.025,0.22106227270739198,255.7277454165147
9,summer,22,0.5,2.4,0.0176575341930061,0.025,0.2210622727073772,255.72774541651478
9,summer,22,1.0,1.0,0.0176575341930061,0.025,0.0,0.0
9,summer,22,1.0,2.4,0.0176575341930061,0.025,0.3301225212946649,388.53810811797257
10,summer,22,0.0,0.3,0.017864221206129374,0.025,0.0,0.0
10,summer,22,0.0,1.0,0.017864221206129374,0.025,0.0,0.0
10,summer,22,0.0,2.4,0.017864221206129374,0.025,0.0,0.0
10,summer,22,0.1,0.3,0.017864221206129374,0.025,0.06445463378348185,71.68523202950419
10,summer,22,0.1,1.0,0.017864221206129374,0.025,0.06445463378348187,71.68523202950422
10,summer,22,0.1,2.4,0.017864221206129374,0.025,0.06445463378348182,71.68523202950419
10,summer,22,0.3,0.3,0.017864221206129374,0.025,0.0,0.0
10,summer,22,0.3,1.0,0.017864221206129374,0.025,0.15730626410232051,180.94088545641978
10,summer,22,0.3,2.4,0.017864221206129374,0.025,0.15730626410232018,180.9408854564199
10,summer,22,0.5,1.0,0.017864221206129374,0.025,0.22398347461623275,261.94453491688193
10,summer,22,0.5,2.4,0.017864221206129374,0.025,0.22398347461621396,261.9445349168819
10,summer,22,1.0,1.0,0.017864221206129374,0.025,0.0,0.0
10,summer,22,1.0,2.4,0.017864221206129374,0.025,0.3342039075042671,397.81802770298776
11,summer,22,0.0,0.3,0.018214768337524445,0.025,0.0,0.0
11,summer,22,0.0,1.0,0.018214768337524445,0.025,0.0,0.0
11,summer,22,0.0,2.4,0.018214768337524445,0.025,0.0,0.0
11,summer,22,0.1,0.3,0.018214768337524445,0.025,0.06619833206819255,74.78048214464994
11,summer,22,0.1,1.0,0.018214768337524445,0.025,0.06619833206819283,74.78048214464998
11,summer,22,0.1,2.4,0.018214768337524445,0.025,0.06619833206819255,74.78048214464994
11,summer,22,0.3,0.3,0.018214768337524445,0.025,0.0,0.0
11,summer,22,0.3,1.0,0.018214768337524445,0.025,0.16103820543766237,188.4828489149789
11,summer,22,0.3,2.4,0.018214768337524445,0.025,0.16103820543766165,188.48284891497883
11,summer,22,0.5,1.0,0.018214768337524445,0.025,0.22896634433851534,272.6755562515649
11,summer,22,0.5,2.4,0.018214768337524445,0.025,0.2289663443384877,272.6755562515647
11,summer,22,1.0,1.0,0.018214768337524445,0.025,0.0,0.0
11,summer,22,1.0,2.4,0.018214768337524445,0.025,0.34114351093103895,413.81808762421576
12,summer,22,0.0,0.3,0.01939211395902176,0.025,0.0,0.0
12,summer,22,0.0,1.0,0.01939211395902176,0.025,0.0,0.0
12,summer,22,0.0,2.4,0.01939211395902176,0.025,0.0,0.0
12,summer,22,0.1,0.3,0.01939211395902176,0.025,0.07234047822269214,85.79803365722367
12,summer,22,0.1,1.0,0.01939211395902176,0.025,0.07234047822269213,85.7980336572237
12,summer,22,0.1,2.4,0.01939211395902176,0.025,0.07234047822269214,85.79803365722367
12,summer,22,0.3,0.3,0.01939211395902176,0.025,0.0,0.0
12,summer,22,0.3,1.0,0.01939211395902176,0.025,0.17389493653181745,215.12700091500284
12,summer,22,0.3,2.4,0.01939211395902176,0.025,0.17389493653181146,215.12700091500312
12,summer,22,0.5,1.0,0.01939211395902176,0.025,0.24597454699568239,310.4613347397327
12,summer,22,0.5,2.4,0.01939211395902176,0.025,0.24597454699559104,310.4613347397326
12,summer,22,1.0,1.0,0.01939211395902176,0.025,0.0,0.0
12,summer,22,1.0,2.4,0.01939211395902176,0.025,0.36461679322843693,469.9726229938428
13,summer,22,0.0,0.3,0.01975197965132278,0.025,0.0,0.0
13,summer,22,0.0,1.0,0.01975197965132278,0.025,0.0,0.0
13,summer,22,0.0,2.4,0.01975197965132278,0.025,0.0,0.0
13,summer,22,0.1,0.3,0.01975197965132278,0.025,0.07431411636006607,89.36470181666085
13,summer,22,0.1,1.0,0.01975197965132278,0.025,0.074314116360017,89.36470181666085
13,summer,22,0.1,2.4,0.01975197965132278,0.025,0.07431411636001699,89.36470181666088
13,summer,22,0.3,0.3,0.01975197965132278,0.025,0.0,0.0
13,summer,22,0.3,1.0,0.01975197965132278,0.025,0.1779296518203004,223.6837034436399
13,summer,22,0.3,2.4,0.01975197965132278,0.025,0.17792965182007806,223.68370344364004
13,summer,22,0.5,1.0,0.01975197965132278,0.025,0.2512608645845591,322.55468569637287
13,summer,22,0.5,2.4,0.01975197965132278,0.025,0.25126086458443175,322.5546856963728
13,summer,22,1.0,1.0,0.01975197965132278,0.025,0.0,0.0
13,summer,22,1.0,2.4,0.01975197965132278,0.025,0.37184438688158533,487.88437782723173
14,summer,22,0.0,0.3,0.019960157034572944,0.025,0.0,0.0
14,summer,22,0.0,1.0,0.019960157034572944,0.025,0.0,0.0
14,summer,22,0.0,2.4,0.019960157034572944,0.025,0.0,0.0
14,summer,22,0.1,0.3,0.019960157034572944,0.025,0.07547821678692745,91.4721909337827
14,summer,22,0.1,1.0,0.019960157034572944,0.025,0.07547821678656466,91.47219093378276
14,summer,22,0.1,2.4,0.019960157034572944,0.025,0.07547821678656463,91.47219093378267
14,summer,22,0.3,0.3,0.019960157034572944,0.025,0.0,0.0
14,summer,22,0.3,1.0,0.019960157034572944,0.025,0.18028728649328704,228.72365587175187
14,summer,22,0.3,2.4,0.019960157034572944,0.025,0.18028728649325787,228.723655871752
14,summer,22,0.5,1.0,0.019960157034572944,0.025,0.25433840631973587,329.66826597809586
14,summer,22,0.5,2.4,0.019960157034572944,0.025,0.2543384063195826,329.668265978096
14,summer,22,1.0,1.0,0.019960157034572944,0.025,0.0,0.0
14,summer,22,1.0,2.4,0.019960157034572944,0.025,0.37603707907338707,498.4068019480529
15,summer,22,0.0,0.3,0.020193598253796907,0.025,0.0,0.0
15,summer,22,0.0,1.0,0.020193598253796907,0.025,0.0,0.0
15,summer,22,0.0,2.4,0.020193598253796907,0.025,0.0,0.0
15,summer,22,0.1,0.3,0.020193598253796907,0.025,0.0768038840405801,93.87470731203672
15,summer,22,0.1,1.0,0.020193598253796907,0.025,0.0768038840409568,93.87470731203679
15,summer,22,0.1,2.4,0.020193598253796907,0.025,0.07680388404096117,93.87470731203678
15,summer,22,0.3,0.3,0.020193598253796907,0.025,0.0,0.0
15,summer,22,0.3,1.0,0.020193598253796907,0.025,0.18295210331398434,234.45446994094252
15,summer,22,0.3,2.4,0.020193598253796907,0.025,0.18295210331398423,234.4544699409423
15,summer,22,0.5,1.0,0.020193598253796907,0.025,0.2578067163939336,337.7483950955367
15,summer,22,0.5,2.4,0.020193598253796907,0.025,0.2578067163937459,337.7483950955369
15,summer,22,1.0,1.0,0.020193598253796907,0.025,0.0,0.0
15,summer,22,1.0,2.4,0.020193598253796907,0.025,0.38074885952840565,510.3466794314949
16,summer,22,0.0,0.3,0.020496138048482316,0.025,0.0,0.0
16,summer,22,0.0,1.0,0.020496138048482316,0.025,0.0,0.0
16,summer,22,0.0,2.4,0.020496138048482316,0.025,0.0,0.0
16,summer,22,0.1,0.3,0.020496138048482316,0.025,0.07855507572133334,97.051225673258
16,summer,22,0.1,1.0,0.020496138048482316,0.025,0.0785550757214967,97.05122567325799
16,summer,22,0.1,2.4,0.020496138048482316,0.025,0.07855507572151196,97.05122567325795
16,summer,22,0.3,0.3,0.020496138048482316,0.025,0.0,0.0
16,summer,22,0.3,1.0,0.020496138048482316,0.025,0.18643956378942209,242.00734580291632
16,summer,22,0.3,2.4,0.020496138048482316,0.025,0.18643956378942186,242.00734580291652
16,summer,22,0.5,1.0,0.020496138048482316,0.025,0.26232928412338846,348.3835877461017
16,summer,22,0.5,2.4,0.020496138048482316,0.025,0.26232928412314677,348.38358774610197
16,summer,22,1.0,1.0,0.020496138048482316,0.025,0.0,0.0
16,summer,22,1.0,2.4,0.020496138048482316,0.025,0.38687168807513134,526.0422701205101
17,summer,22,0.0,0.3,0.020610384607576485,0.025,0.0,0.0
17,summer,22,0.0,1.0,0.020610384607576485,0.025,0.0,0.0
17,summer,22,0.0,2.4,0.020610384607576485,0.025,0.0,0.0
17,summer,22,0.1,0.3,0.020610384607576485,0.025,0.07922641801708617,98.26950517508749
17,summer,22,0.1,1.0,0.020610384607576485,0.025,0.07922641801719865,98.26950517508757
17,summer,22,0.1,2.4,0.020610384607576485,0.025,0.07922641801720327,98.26950517508747
17,summer,22,0.3,0.3,0.020610384607576485,0.025,0.0,0.0
17,summer,22,0.3,1.0,0.020610384607576485,0.025,0.18776664620981368,244.8967170843725
17,summer,22,0.3,2.4,0.020610384607576485,0.025,0.18776664620981343,244.89671708437237
17,summer,22,0.5,1.0,0.020610384607576485,0.025,0.2640453498613893,352.4479066191426
17,summer,22,0.5,2.4,0.020610384607576485,0.025,0.2640453498611241,352.44790661914243
17,summer,22,1.0,1.0,0.020610384607576485,0.025,0.0,0.0
17,summer,22,1.0,2.4,0.020610384607576485,0.025,0.38918867644241795,532.0345032388288
18,summer,22,0.0,0.3,0.0008914126788216857,0.025,0.0,0.0
18,summer,22,0.0,1.0,0.0008914126788216857,0.025,0.0,0.0
18,summer,22,0.0,2.4,0.0008914126788216857,0.025,0.0,0.0
18,summer,22,0.1,0.3,0.0008914126788216857,0.025,0.002743761042263255,0.16527226737167908
18,summer,22,0.1,1.0,0.0008914126788216857,0.025,0.0027437610421749935,0.16527226737165457
18,summer,22,0.1,2.4,0.0008914126788216857,0.025,0.002743761041836277,0.1652722673716309
18,summer,22,0.3,0.3,0.0008914126788216857,0.025,0.0,0.0
18,summer,22,0.3,1.0,0.0008914126788216857,0.025,0.007132913687682803,0.42968184580997243
18,summer,22,0.3,2.4,0.0008914126788216857,0.025,0.0071329136876796565,0.4296818458098942
18,summer,22,0.5,1.0,0.0008914126788216857,0.025,0.010488836535635754,0.6318627073306793
18,summer,22,0.5,2.4,0.0008914126788216857,0.025,0.010488836535635527,0.6318627073306601
18,summer,22,1.0,1.0,0.0008914126788216857,0.025,0.0,0.0
18,summer,22,1.0,2.4,0.0008914126788216857,0.025,0.01620866439159785,0.9764742582660089
19,summer,22,0.0,0.3,0.001548133589196561,0.025,0.0,0.0
19,summer,22,0.0,1.0,0.001548133589196561,0.025,0.0,0.0
19,summer,22,0.0,2.4,0.001548133589196561,0.025,0.0,0.0
19,summer,22,0.1,0.3,0.001548133589196561,0.025,0.004768483811527563,0.49866787875452767
19,summer,22,0.1,1.0,0.001548133589196561,0.025,0.004768483811905602,0.4986678787544991
19,summer,22,0.1,2.4,0.001548133589196561,0.025,0.00476848381190563,0.49866787875450447
19,summer,22,0.3,0.3,0.001548133589196561,0.025,0.0,0.0
19,summer,22,0.3,1.0,0.001548133589196561,0.025,0.01239351850279165,1.2962992176559904
19,summer,22,0.3,2.4,0.001548133589196561,0.025,0.012393518503342985,1.2962992176559802
19,summer,22,0.5,1.0,0.001548133589196561,0.025,0.018221869481571864,1.906118819489303
19,summer,22,0.5,2.4,0.001548133589196561,0.025,0.018221869481539324,1.9061188194889993
19,summer,22,1.0,1.0,0.001548133589196561,0.025,0.0,0.0
19,summer,22,1.0,2.4,0.001548133589196561,0.025,0.028153966039540672,2.9454483831817457
20,summer,22,0.0,0.3,0.0016671377863302476,0.025,0.0,0.0
20,summer,22,0.0,1.0,0.0016671377863302476,0.025,0.0,0.0
20,summer,22,0.0,2.4,0.0016671377863302476,0.025,0.0,0.0
20,summer,22,0.1,0.3,0.0016671377863302476,0.025,0.005135894922369472,0.5783275457583251
20,summer,22,0.1,1.0,0.0016671377863302476,0.025,0.005135894922105016,0.5783275457583582
20,summer,22,0.1,2.4,0.0016671377863302476,0.025,0.005135894922105097,0.5783275457583188
20,summer,22,0.3,0.3,0.0016671377863302476,0.025,0.0,0.0
20,summer,22,0.3,1.0,0.0016671377863302476,0.025,0.013347655589877673,1.5033324545191202
20,summer,22,0.3,2.4,0.0016671377863302476,0.025,0.013347655590057078,1.5033324545190418
20,summer,22,0.5,1.0,0.0016671377863302476,0.025,0.01962404251031157,2.210509232888814
20,summer,22,0.5,2.4,0.0016671377863302476,0.025,0.019624042510248272,2.2105092328886524
20,summer,22,1.0,1.0,0.0016671377863302476,0.025,0.0,0.0
20,summer,22,1.0,2.4,0.0016671377863302476,0.025,0.030319192065985708,3.4157417681197404
21,summer,22,0.0,0.3,0.0017701411120083993,0.025,0.0,0.0
21,summer,22,0.0,1.0,0.0017701411120083993,0.025,0.0,0.0
21,summer,22,0.0,2.4,0.0017701411120083993,0.025,0.0,0.0
21,summer,22,0.1,0.3,0.0017701411120083993,0.025,0.0054540594009100715,0.6520491268205982
21,summer,22,0.1,1.0,0.0017701411120083993,0.025,0.005454059400910092,0.6520491268206029
21,summer,22,0.1,2.4,0.0017701411120083993,0.025,0.005454059400910291,0.6520491268205902
21,summer,22,0.3,0.3,0.0017701411120083993,0.025,0.0,0.0
21,summer,22,0.3,1.0,0.0017701411120083993,0.025,0.01417376306427496,1.6949219638492687
21,summer,22,0.3,2.4,0.0017701411120083993,0.025,0.014173763064582382,1.6949219638493496
21,summer,22,0.5,1.0,0.0017701411120083993,0.025,0.020837946942563506,2.492184261457962
21,summer,22,0.5,2.4,0.0017701411120083993,0.025,0.020837946942455055,2.492184261457657
21,summer,22,1.0,1.0,0.0017701411120083993,0.025,0.0,0.0
21,summer,22,1.0,2.4,0.0017701411120083993,0.025,0.0321934765949117,3.8509222379930783
22,summer,22,0.0,0.3,0.005415889212818772,0.025,0.0,0.0
22,summer,22,0.0,1.0,0.005415889212818772,0.025,0.0,0.0
22,summer,22,0.0,2.4,0.005415889212818772,0.025,0.0,0.0
22,summer,22,0.1,0.3,0.005415889212818772,0.025,0.016881690776656598,6.139227049302108
22,summer,22,0.1,1.0,0.005415889212818772,0.025,0.01688169077665717,6.1392270493021
22,summer,22,0.1,2.4,0.005415889212818772,0.025,0.016881690776674636,6.13922704930207
22,summer,22,0.3,0.3,0.005415889212818772,0.025,0.0,0.0
22,summer,22,0.3,1.0,0.005415889212818772,0.025,0.04369201990836743,15.925722638301744
22,summer,22,0.3,2.4,0.005415889212818772,0.025,0.043692019908275224,15.92572263830166
22,summer,22,0.5,1.0,0.005415889212818772,0.025,0.06408336181717895,23.389334917096146
22,summer,22,0.5,2.4,0.005415889212818772,0.025,0.06408336181718845,23.389334917096548
22,summer,22,1.0,1.0,0.005415889212818772,0.025,0.0,0.0
22,summer,22,1.0,2.4,0.005415889212818772,0.025,0.09873128750374581,36.09119710539197
23,summer,22,0.0,0.3,0.006749237923699855,0.025,0.0,0.0
23,summer,22,0.0,1.0,0.006749237923699855,0.025,0.0,0.0
23,summer,22,0.0,2.4,0.006749237923699855,0.025,0.0,0.0
23,summer,22,0.1,0.3,0.006749237923699855,0.025,0.021191878181576248,9.568789951330022
23,summer,22,0.1,1.0,0.006749237923699855,0.025,0.021191878181683162,9.568789951330029
23,summer,22,0.1,2.4,0.006749237923699855,0.025,0.02119187818157622,9.568789951329995
23,summer,22,0.3,0.3,0.006749237923699855,0.025,0.0,0.0
23,summer,22,0.3,1.0,0.006749237923699855,0.025,0.05470381064981724,24.79029398443144
23,summer,22,0.3,2.4,0.006749237923699855,0.025,0.05470381064981725,24.790293984431447
23,summer,22,0.5,1.0,0.006749237923699855,0.025,0.08011506012011689,36.38139753828011
23,summer,22,0.5,2.4,0.006749237923699855,0.025,0.08011506012035573,36.381397538280275
23,summer,22,1.0,1.0,0.006749237923699855,0.025,0.0,0.0
23,summer,22,1.0,2.4,0.006749237923699855,0.025,0.12321789064328956,56.09040639927917
24,summer,22,0.0,0.3,0.007414275660337665,0.025,0.0,0.0
24,summer,22,0.0,1.0,0.007414275660337665,0.025,0.0,0.0
24,summer,22,0.0,2.4,0.007414275660337665,0.025,0.0,0.0
24,summer,22,0.1,0.3,0.007414275660337665,0.025,0.023379865474994092,11.571927579817553
24,summer,22,0.1,1.0,0.007414275660337665,0.025,0.02337986547496739,11.571927579817551
24,summer,22,0.1,2.4,0.007414275660337665,0.025,0.02337986547499383,11.571927579817585
24,summer,22,0.3,0.3,0.007414275660337665,0.025,0.0,0.0
24,summer,22,0.3,1.0,0.007414275660337665,0.025,0.06025818202149851,29.957103940931244
24,summer,22,0.3,2.4,0.007414275660337665,0.025,0.06025818202149856,29.95710394093129
24,summer,22,0.5,1.0,0.007414275660337665,0.025,0.08817251846009294,43.94501500283052
24,summer,22,0.5,2.4,0.007414275660337665,0.025,0.08817251846002858,43.94501500283066
24,summer,22,1.0,1.0,0.007414275660337665,0.025,0.0,0.0
24,summer,22,1.0,2.4,0.007414275660337665,0.025,0.13547392151336804,67.71748586493705
25,summer,22,0.0,0.3,0.014472549957546528,0.025,0.0,0.0
25,summer,22,0.0,1.0,0.014472549957546528,0.025,0.0,0.0
25,summer,22,0.0,2.4,0.014472549957546528,0.025,0.0,0.0
25,summer,22,0.1,0.3,0.014472549957546528,0.025,0.04919460716295387,45.73527093346424
25,summer,22,0.1,1.0,0.014472549957546528,0.025,0.049194607162950245,45.735270933464285
25,summer,22,0.1,2.4,0.014472549957546528,0.025,0.04919460716294929,45.73527093346427
25,summer,22,0.3,0.3,0.014472549957546528,0.025,0.0,0.0
25,summer,22,0.3,1.0,0.014472549957546528,0.025,0.12316270228708366,116.7776572750497
25,summer,22,0.3,2.4,0.014472549957546528,0.025,0.12316270228711576,116.77765727504959
